shopTitle,price,title,auction,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
六本木数码,2150.0,苹果se3代Apple/苹果 <span class=H>iPhone</span> SE (第三代 新款手机 全新正品,item.taobao.com/item.htm?id=677421747152&ns=1&abbucket=15#detail,677421747152,60,浙江 宁波,0,0,1,0,0,A15,1200,20,,1,1200
亿豪电子科技,4285.0,Apple/苹果 <span class=H>iPhone</span> 14,item.taobao.com/item.htm?id=775928332952&ns=1&abbucket=15#detail,775928332952,36,山东 济南,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
iPhone云选专区,4510.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max国行正品双卡三网通 6.7寸手机原装,item.taobao.com/item.htm?id=743077300846&ns=1&abbucket=15#detail,743077300846,48,广东 深圳,1,0,1,0,1,A15,1200,20,,1,1200
一休数码 13年老店,2758.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro 6.1寸国行双卡全网5G高刷屏全面屏手机,item.taobao.com/item.htm?id=731663600811&ns=1&abbucket=15#detail,731663600811,408,江苏 南京,0,0,1,0,1,A14,1200,20,,1,1200
蘑菇酱数码,2430.0,Apple/苹果 <span class=H>iPhone</span> 13 国行权益资源机US卡贴机激活花呗分期手机,item.taobao.com/item.htm?id=656292026202&ns=1&abbucket=15#detail,656292026202,180,广东 深圳,1,0,0,1,0,A15,1200,20,,1,1200
同窗数码 大学生店铺,3008.0,Apple/苹果 <span class=H>iPhone</span> 13 国行原装正品全网通6.1英寸双卡5G手机,item.taobao.com/item.htm?id=773802509244&ns=1&abbucket=15#detail,773802509244,108,广东 广州,0,0,1,0,1,A15,1200,20,,1,1200
名扬数码之家,1050.0,Apple/苹果 <span class=H>iPhone</span> XR改<span class=H>15</span>PRO改13pro全网通xsmax改14promax手机,item.taobao.com/item.htm?id=752773476678&ns=1&abbucket=15#detail,752773476678,204,广东 深圳,0,0,1,0,0,A12,1200,20,,1,1200
明天数码通讯,1699.0,Apple/苹果 <span class=H>iPhone</span> SE (第三代苹果se3全网通5G小屏旗舰,item.taobao.com/item.htm?id=732572823388&ns=1&abbucket=15#detail,732572823388,12,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
小超数码科技,3330.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行5G卡槽美港双卡qpe卡贴机版分期plus,item.taobao.com/item.htm?id=739685321360&ns=1&abbucket=15#detail,739685321360,180,山东 济宁,0,0,1,1,0,A16 仿生芯片,4800,20,,1,4800
数码聚集地,7358.0,国行Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro手机<span class=H>iPhone</span><span class=H>15</span>Pro全网通双卡正品,item.taobao.com/item.htm?id=773967498711&ns=1&abbucket=15#detail,773967498711,24,上海,1,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
3AAA通讯,2450.0,Apple/苹果 <span class=H>iPhone</span> 13 mini 国行原装正品全网通十三迷你5G手机小,item.taobao.com/item.htm?id=712666587258&ns=1&abbucket=15#detail,712666587258,36,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
手机妈妈分期数码,1025.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机以租代购国行全新原装正品20%首付分期,item.taobao.com/item.htm?id=771910412670&ns=1&abbucket=15#detail,771910412670,60,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
淘优品甄选正品体验店,8599.0,闪送自取Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max原色钛金属 国行现货 蓝色,item.taobao.com/item.htm?id=739033504250&ns=1&abbucket=15#detail,739033504250,156,上海,1,0,1,0,1,A17 Pro 芯片,4800,20,,1,4800
一休数码 13年老店,3198.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro Max国行双卡5G 6.7寸高刷屏拍照手机,item.taobao.com/item.htm?id=741264687753&ns=1&abbucket=15#detail,741264687753,228,江苏 南京,0,0,1,0,1,A14,1200,20,,1,1200
老朱数码,2119.0,Apple/苹果 <span class=H>iPhone</span> 13 全新款mini原装国行正品Pro双卡新款手机5G,item.taobao.com/item.htm?id=665665648297&ns=1&abbucket=15#detail,665665648297,96,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
手机妈妈强盛数码,1220.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全新国行原装手机信用分期租赁20%首付,item.taobao.com/item.htm?id=769085149772&ns=1&abbucket=15#detail,769085149772,12,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
麦克团百度年轻人创业店,4330.0,Apple/苹果 <span class=H>iPhone</span> 14 <span class=H>iPhone</span>  6.1寸 苹果手机国行原封 <span class=H>iPhone</span>14,item.taobao.com/item.htm?id=683486381497&ns=1&abbucket=15#detail,683486381497,24,北京,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
中国移动泛全联盟手机企业店,5999.0,【百亿补贴】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=772573152069&ns=1&abbucket=15#detail,772573152069,12000,浙江 杭州,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
力争数码,6599.0,闪送Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro官网5G手机国行正品<span class=H>15</span>礼物,item.taobao.com/item.htm?id=739577442736&ns=1&abbucket=15#detail,739577442736,48,浙江 温州,1,0,1,0,1,A17 Pro 芯片,4800,20,,1,4800
一休数码 13年老店,1858.0,Apple/苹果 <span class=H>iPhone</span> 12国行全网5G双卡6.1寸原装正品ip12处理器A14,item.taobao.com/item.htm?id=669155049603&ns=1&abbucket=15#detail,669155049603,660,江苏 南京,0,0,1,0,1,A14,1200,20,,1,1200
一舟数码,8550.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max苹果<span class=H>iPhone</span><span class=H>15</span>Plus苹果<span class=H>15</span>未激活手机,item.taobao.com/item.htm?id=740362451899&ns=1&abbucket=15#detail,740362451899,12,浙江 宁波,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
成都众合数码通讯,1248.0,成都现货Apple/苹果 <span class=H>iPhone</span> SE (第三代苹果SE3新款5G指纹手机,item.taobao.com/item.htm?id=670064696525&ns=1&abbucket=15#detail,670064696525,264,四川 成都,0,0,1,0,1,A15,1200,20,,1,1200
鑫龙电通,6610.0,现货原封正品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro双卡5G手机<span class=H>15</span>PROMAX钛金属,item.taobao.com/item.htm?id=739918621240&ns=1&abbucket=15#detail,739918621240,228,河南 郑州,1,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
鑫龙电通,3740.0,花呗分期Apple/苹果 <span class=H>iPhone</span> 13双卡5G手机苹果13绿色原封正,item.taobao.com/item.htm?id=656683619135&ns=1&abbucket=15#detail,656683619135,60,河南 郑州,1,0,1,0,0,A15,1200,20,,1,1200
聚巢数码,2059.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max手机苹果13Pro全网通5G手机苹果13,item.taobao.com/item.htm?id=766566658961&ns=1&abbucket=15#detail,766566658961,4800,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
酷动智能数码,3999.0,Apple/苹果 <span class=H>iPhone</span> 14全网通5G手机原装14promax原封正品14,item.taobao.com/item.htm?id=774108775435&ns=1&abbucket=15#detail,774108775435,1200,北京,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
龙华telecom,3889.0,Apple/苹果 <span class=H>iPhone</span> 13 支持5G 双卡双待 苹果手机 全新未激活,item.taobao.com/item.htm?id=769730645202&ns=1&abbucket=15#detail,769730645202,216,广东 深圳,0,0,0,0,0,A15,1200,20,,1,1200
慕卿数码,4350.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus 国行双卡双待5G全网通手机顺丰现货,item.taobao.com/item.htm?id=759102233424&ns=1&abbucket=15#detail,759102233424,120,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
上海讯杰数码,4599.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro手机苹果13promax手机国行<span class=H>iphone</span>13pro,item.taobao.com/item.htm?id=722628237455&ns=1&abbucket=15#detail,722628237455,12,上海,1,0,1,0,0,A15,1200,20,,1,1200
葵众3C数码店,9999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max,item.taobao.com/item.htm?id=746369569125&ns=1&abbucket=15#detail,746369569125,2400,河南 郑州,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
安心购3C数码,5445.0,Apple/苹果 <span class=H>iPhone</span> 14 星光色,item.taobao.com/item.htm?id=732579791650&ns=1&abbucket=15#detail,732579791650,0,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
沃酷3C数码企业店,9799.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max,item.taobao.com/item.htm?id=744667308508&ns=1&abbucket=15#detail,744667308508,660,河南 郑州,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
辰泓智晟数码手机店,5099.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>(A3092 A16芯片支持移动联通电信5G 双卡双,item.taobao.com/item.htm?id=762891860460&ns=1&abbucket=15#detail,762891860460,0,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
果粉 Store,4856.0,Apple/苹果 <span class=H>iPhone</span> 14 国行14ProMax新款14Plus苹果14pro十四手机,item.taobao.com/item.htm?id=703007963853&ns=1&abbucket=15#detail,703007963853,72,广东 深圳,1,0,1,1,1,A15 仿生芯片,1200,20,,1,1200
成都科技前沿通讯,4615.0,成都闪送Apple/苹果 <span class=H>iPhone</span> 14 Plus现货新款手机官网苹果14p正品,item.taobao.com/item.htm?id=714102065019&ns=1&abbucket=15#detail,714102065019,36,四川 成都,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
成都皓悦通讯数码,4719.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus国行未激活全国联保双卡成都闪送花呗,item.taobao.com/item.htm?id=713446705896&ns=1&abbucket=15#detail,713446705896,12,四川 成都,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
独贩数码正品,3890.0,香港代购Apple/苹果 <span class=H>iPhone</span> 13 6.1寸国行港行全新苹果13原封,item.taobao.com/item.htm?id=711989076346&ns=1&abbucket=15#detail,711989076346,24,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
e酷手机网10年诚信店铺,4350.0,新品Apple/苹果<span class=H>iPhone</span> 14官方正品苹果14promax手机全网通14 plus,item.taobao.com/item.htm?id=684151430053&ns=1&abbucket=15#detail,684151430053,60,北京,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
淘宝珍库3C数码馆,6966.0,准新品 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 国行正品  现货速发,item.taobao.com/item.htm?id=773113579930&ns=1&abbucket=15#detail,773113579930,0,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
嘉嘉数码,5100.0,Apple/苹果 <span class=H>iPhone</span> 13Pro Max国行正品13pro手机13双卡5G花呗分期,item.taobao.com/item.htm?id=771972431555&ns=1&abbucket=15#detail,771972431555,24,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
盈科创先,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro,item.taobao.com/item.htm?id=753885460511&ns=1&abbucket=15#detail,753885460511,636,北京,0,0,0,0,0,A17 Pro 芯片,4800,20,,1,4800
卖苹果的方小杰,8588.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 手机 6.7寸 2023 全新未激活 原装,item.taobao.com/item.htm?id=740280346663&ns=1&abbucket=15#detail,740280346663,132,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
靓机皇数码优品,1390.0,Apple/苹果 <span class=H>iPhone</span> SE (第三代全网通5G无锁se3,item.taobao.com/item.htm?id=714387040326&ns=1&abbucket=15#detail,714387040326,252,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
中国移动手机官方旗舰店,3459.0,【顺丰速发】HUAWEI/华为nova12 Pro前置6000万人像追焦双摄物理可变光圈官方旗舰店鸿蒙通信华为手机nova12,detail.tmall.com/item.htm?id=718729092220&ns=1&abbucket=15,718729092220,12,广东 广州,1,0,1,0,0,,5000+800,100,,2,5000
隆飞数码,4528.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max苹果13promax新款正品全网通5G手机,item.taobao.com/item.htm?id=768871972159&ns=1&abbucket=15#detail,768871972159,24,广东 深圳,0,0,1,1,0,A15,1200,20,,1,1200
麦克先生腾讯员工创业店,4980.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus 5G全网通手机 6.7英寸全新原装正品,item.taobao.com/item.htm?id=714543059035&ns=1&abbucket=15#detail,714543059035,60,北京,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
iPhone精品之家,849.0,Apple/苹果 <span class=H>iPhone</span> SE (第三代2022款原装5G无锁版备用手机512G,item.taobao.com/item.htm?id=753971189641&ns=1&abbucket=15#detail,753971189641,300,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
简益通讯,8799.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max旗舰手机官方官网苹果<span class=H>15</span>Promax,item.taobao.com/item.htm?id=738901898136&ns=1&abbucket=15#detail,738901898136,36,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
淘宝珍库3C数码馆,7888.0,准新品 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro  国行正品 现货速发,item.taobao.com/item.htm?id=773148297548&ns=1&abbucket=15#detail,773148297548,12,浙江 杭州,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
吉奥斯电脑经营部,8490.0,Apple/苹果<span class=H>iPhone</span><span class=H>15</span>ProMax重庆观音桥建新北路公交车站苹果专卖,item.taobao.com/item.htm?id=751254690963&ns=1&abbucket=15#detail,751254690963,96,重庆,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
小6的苹果手机店,6799.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行原封未激活5G手机双卡<span class=H>iphone</span><span class=H>15</span>pro,item.taobao.com/item.htm?id=771260931973&ns=1&abbucket=15#detail,771260931973,24,上海,0,0,1,0,0,A17 Pro 芯片,4800,40,,1,4800
杭州百脑汇宏泰数码实体店,4380.0,Apple/苹果 <span class=H>iPhone</span> 14 2022新款苹果14苹果<span class=H>iphone</span>14国行全新手机,item.taobao.com/item.htm?id=684145738056&ns=1&abbucket=15#detail,684145738056,36,浙江 杭州,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
盈科创先,6999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=754066502724&ns=1&abbucket=15#detail,754066502724,168,北京,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
Machome苹果家园上海,4370.0,Apple/苹果 <span class=H>iPhone</span> 14 5G全网通手机 6.1英寸全新 国行正品 原封,item.taobao.com/item.htm?id=683452621250&ns=1&abbucket=15#detail,683452621250,12,上海,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
领域数码通讯,4498.0,Apple/苹果 <span class=H>iPhone</span> 14 2022款苹果14苹果<span class=H>iphone</span>14手机6.1英寸,item.taobao.com/item.htm?id=684028955159&ns=1&abbucket=15#detail,684028955159,24,广东 深圳,1,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
恒实数码,4400.0,Apple/苹果 <span class=H>iPhone</span> 14 小屏幕 6.1寸 国行  全新机  官方正品,item.taobao.com/item.htm?id=716022732564&ns=1&abbucket=15#detail,716022732564,12,广东 珠海,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
来玩机,2450.0,Apple/苹果 <span class=H>iPhone</span>14 plus国行资源机14promax无锁手机全新未激活,item.taobao.com/item.htm?id=756996815007&ns=1&abbucket=15#detail,756996815007,12,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
王者御机8,2288.0,Apple/苹果 <span class=H>iPhone</span> 13 mini 国行正品苹果13mini外版无锁迷你手机,item.taobao.com/item.htm?id=753776851377&ns=1&abbucket=15#detail,753776851377,132,广东 深圳,0,0,1,0,0,A15,1200,18,,1,1200
淘乐精品在线,888.0,Apple/苹果 <span class=H>iPhone</span> SE (第三代苹果se3全网5G新款智能手机分期,item.taobao.com/item.htm?id=693281389883&ns=1&abbucket=15#detail,693281389883,468,广东 深圳,0,0,1,0,1,A15,1200,18,,1,1200
新易成,4399.0,Apple/苹果 <span class=H>iPhone</span> 13,item.taobao.com/item.htm?id=771206237562&ns=1&abbucket=15#detail,771206237562,120,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
爱芳数码 65期金牌卖家,1298.0,【当天发货】2022新款Apple/苹果 <span class=H>iPhone</span> SE (第三代SE3手机,item.taobao.com/item.htm?id=671021540594&ns=1&abbucket=15#detail,671021540594,132,广东 深圳,1,0,1,0,0,A15,1200,18,,1,1200
新佰达数码,9999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max,item.taobao.com/item.htm?id=778163177590&ns=1&abbucket=15#detail,778163177590,0,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800,27,,1,4800
简三数码,2599.0,新上架Apple/苹果 <span class=H>iPhone</span> 13直屏手机旗舰拍照手机,item.taobao.com/item.htm?id=772812561936&ns=1&abbucket=15#detail,772812561936,0,上海,0,0,1,0,0,A15,1200,18,,1,1200
曉学长精品小店,8798.0,【现货速发】Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>ProMax A17Pro芯片 5G全网通,item.taobao.com/item.htm?id=770531699333&ns=1&abbucket=15#detail,770531699333,24,山西 太原,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
京品SMART,6780.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 钛金属 国行正品 5G全网通 双卡双待,item.taobao.com/item.htm?id=740204069157&ns=1&abbucket=15#detail,740204069157,36,广东 深圳,0,0,1,0,1,A17 Pro 芯片,4800,20,,1,4800
成都众合数码通讯,4715.0,新款Apple/苹果 <span class=H>iPhone</span> 14 Plus美苹果14plus官方国行版本手机256,item.taobao.com/item.htm?id=712807655483&ns=1&abbucket=15#detail,712807655483,24,四川 成都,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
中国移动手机官方旗舰店,2369.0,【优惠价】MIUI/小米 Redmi K70 红米手机5G全网通官方旗舰店正品小米手机,detail.tmall.com/item.htm?id=753321726401&ns=1&abbucket=15,753321726401,180,广东 广州,1,0,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
火龙果数码,1855.0,Apple/苹果 <span class=H>iPhone</span> 12原装国行正品双卡苹果12双卡全网通5G手机,item.taobao.com/item.htm?id=776009204808&ns=1&abbucket=15#detail,776009204808,564,江苏 苏州,0,0,1,0,1,A14,1200,20,,1,1200
蓝梦科技,4324.0,Apple/苹果 <span class=H>iPhone</span> 14国行正品5G手机全新现货苹果14Pro/14Promax,item.taobao.com/item.htm?id=733444415333&ns=1&abbucket=15#detail,733444415333,48,广东 深圳,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
小6的苹果手机店,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max灵动岛钛金属全网通国行全新手机,item.taobao.com/item.htm?id=771270270567&ns=1&abbucket=15#detail,771270270567,36,上海,0,0,1,0,0,A17 Pro 芯片,4800,40,,1,4800
爱芳数码 65期金牌卖家,4398.0,【当天发货】Apple/苹果 <span class=H>iPhone</span> 13 Pro苹果13pro国行bs资源手机,item.taobao.com/item.htm?id=712131351939&ns=1&abbucket=15#detail,712131351939,0,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
苏宁易购直营企业店,6749.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro苹果新款5G全网通手机 苏宁苹果,item.taobao.com/item.htm?id=762168967220&ns=1&abbucket=15#detail,762168967220,84,北京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
合肥天地通讯商城,3779.0,Apple/苹果 <span class=H>iPhone</span> 13 全新国行 未拆封未激活的原封新机 双卡5g,item.taobao.com/item.htm?id=656690647050&ns=1&abbucket=15#detail,656690647050,12,安徽 合肥,1,0,1,0,1,A15,1200,20,,1,1200
超凡数码 十年老店,4200.0,Apple/苹果 <span class=H>iPhone</span>13ProMax苹果13pro全网通5G手机分期免息,item.taobao.com/item.htm?id=765037097498&ns=1&abbucket=15#detail,765037097498,420,广东 揭阳,0,0,1,0,0,A15,1200,20,,1,1200
华商通讯,3598.0,Apple/苹果 <span class=H>iPhone</span> 14新款苹果14pro苹果14promax苹果14plus手机,item.taobao.com/item.htm?id=713781642197&ns=1&abbucket=15#detail,713781642197,12,广东 广州,1,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
可达数码科技,3600.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 原装正品新款<span class=H>iPhone</span> <span class=H>15</span>plus灵动岛国行双卡,item.taobao.com/item.htm?id=763892893202&ns=1&abbucket=15#detail,763892893202,12,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
奇点手机通讯,4800.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行原封未激活上海同城闪送6.1寸苹果<span class=H>15</span>,item.taobao.com/item.htm?id=740147197490&ns=1&abbucket=15#detail,740147197490,48,上海,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
iPhone 在线商店,4019.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro 国行正品5G全网通苹果13pro原装手机,item.taobao.com/item.htm?id=676937898252&ns=1&abbucket=15#detail,676937898252,24,广东 深圳,1,0,1,0,1,A15,1200,20,,1,1200
恩载数码,8999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro,item.taobao.com/item.htm?id=769960675537&ns=1&abbucket=15#detail,769960675537,2400,浙江 金华,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
龙华通讯,3879.0,Apple/苹果 <span class=H>iPhone</span> 13 支持5G 双卡双待 苹果手机 全新未激活,item.taobao.com/item.htm?id=759019190690&ns=1&abbucket=15#detail,759019190690,720,广东 深圳,0,0,0,0,0,A15,1200,20,,1,1200
平安数码,3998.0,顺丰包邮 Apple/苹果 <span class=H>iPhone</span> 14 Plus苹果14ProMax苹果14 手机5G,item.taobao.com/item.htm?id=733565430360&ns=1&abbucket=15#detail,733565430360,12,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
爱球数码手机店,4459.0,【原封正品】Apple/苹果 <span class=H>iPhone</span> 14 Plus苹果14promax国行手机5g,item.taobao.com/item.htm?id=694265388536&ns=1&abbucket=15#detail,694265388536,12,广东 深圳,1,0,1,1,0,A15 仿生芯片,1200,20,,1,1200
吉易通讯,5600.0,【实体店现货】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus  广州闪送 花呗分期,item.taobao.com/item.htm?id=740212669445&ns=1&abbucket=15#detail,740212669445,48,广东 广州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
威祥数码通讯,916.0,Apple/苹果 <span class=H>iPhone</span> SE (第三代se3 原装正品5G全网通手机A<span class=H>15</span>芯片,item.taobao.com/item.htm?id=759821284806&ns=1&abbucket=15#detail,759821284806,96,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
利基通讯,4380.0,现货 Apple/苹果 <span class=H>iPhone</span> 14 i14 手机 全新正品 国行原封未激活,item.taobao.com/item.htm?id=683965298683&ns=1&abbucket=15#detail,683965298683,24,广东 珠海,0,0,0,1,1,A15 仿生芯片,1200,20,,1,1200
迷制数码,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=750567774170&ns=1&abbucket=15#detail,750567774170,12000,浙江 金华,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
易购通讯数码城,1938.0,Apple/苹果 <span class=H>iPhone</span> 12 苹果12国行双卡全网通5G手机分期免息,item.taobao.com/item.htm?id=729381096762&ns=1&abbucket=15#detail,729381096762,180,广东 深圳,1,0,1,0,0,A14,1200,20,,1,1200
老马手机新店,3888.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro 13P 6.1寸 国行原装正品双卡 老马手机,item.taobao.com/item.htm?id=751283902926&ns=1&abbucket=15#detail,751283902926,0,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
Machome苹果家园上海,4980.0,Apple/苹果<span class=H>iPhone</span> 14 Plus 5G全网通手机6.7英寸国行全新正品原封,item.taobao.com/item.htm?id=732120423165&ns=1&abbucket=15#detail,732120423165,12,上海,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
淘宝珍库3C数码馆,8888.0,准新品 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 国行正品 现货速发,item.taobao.com/item.htm?id=773151006343&ns=1&abbucket=15#detail,773151006343,12,浙江 杭州,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
耀壹数码通讯,5999.0,Apple/苹果 <span class=H>iPhone</span> 14 128GB,item.taobao.com/item.htm?id=771711027436&ns=1&abbucket=15#detail,771711027436,444,山东 济南,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
超盈数码,3768.0,现货Apple/苹果 <span class=H>iPhone</span> 13 全新原封国行正品苹果手机13 6.1英寸,item.taobao.com/item.htm?id=694520072021&ns=1&abbucket=15#detail,694520072021,24,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
成都长庚通讯,6689.0,苹果<span class=H>15</span>pro可分期付款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行原封5G手机,item.taobao.com/item.htm?id=739652126336&ns=1&abbucket=15#detail,739652126336,48,四川 成都,0,0,0,0,0,A17 Pro 芯片,4800,20,,1,4800
独贩数码正品,4350.0,香港澳门代购Apple/苹果 <span class=H>iPhone</span> 14 国行港行全新苹果14 原封,item.taobao.com/item.htm?id=683368617038&ns=1&abbucket=15#detail,683368617038,12,广东 深圳,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
小超数码科技,2350.0,Apple/苹果 <span class=H>iPhone</span> 13国行双卡分期5G全球购US/qpe稳定,item.taobao.com/item.htm?id=655931417638&ns=1&abbucket=15#detail,655931417638,276,山东 济宁,0,0,1,1,0,A15,1200,20,,1,1200
蘑菇酱数码,2570.0,12期分期免息/Apple/苹果 <span class=H>iPhone</span> 13国BS资源US卡贴花呗激活手机,item.taobao.com/item.htm?id=675820600536&ns=1&abbucket=15#detail,675820600536,48,广东 深圳,1,0,0,1,0,A15,1200,20,,1,1200
珠峰数码,6700.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 原封 全新机 HK版 <span class=H>iPhone</span> <span class=H>15</span> 国行,item.taobao.com/item.htm?id=741776345712&ns=1&abbucket=15#detail,741776345712,12,广东 珠海,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
蘑菇酱数码,2980.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus国行BS资源卡贴机未激活花呗分期手机,item.taobao.com/item.htm?id=683809204535&ns=1&abbucket=15#detail,683809204535,36,广东 深圳,1,0,0,1,0,A15 仿生芯片,1200,20,,1,1200
利基通讯,3750.0,Apple/苹果 <span class=H>iPhone</span> 13 美行无锁 全网通5G单卡 原装正品 手机,item.taobao.com/item.htm?id=661538207362&ns=1&abbucket=15#detail,661538207362,24,广东 珠海,0,0,1,1,1,A15,1200,20,,1,1200
