shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
Yanzilivip颜姿莉,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro <span class=H>苹果</span><span class=H>12</span>pro 通双卡5G手机全新国行正品,758694369500,4,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
王者御机8,1748.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行原装正品<span class=H>苹果</span><span class=H>12</span>双卡外版无锁5G分期手机,753539311047,21,广东 深圳,0,1,1,0,0,A14,1200,18,,1,1200
iPhone云选专区,1860.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 国行正品双卡三网通5G 6.1寸手机原装正品,696215893719,8,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
于涵科技,2399.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 原装国行正品5G双卡全网通未拆封分期免息,755446290937,33,上海,0,0,1,0,0,A14,1200,20,,1,1200
和尚数码,1198.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>全原装正品全网通5G双卡双待顺丰包邮<span class=H>苹果</span>11,746795431044,20,浙江 台州,0,0,1,0,0,A14,1200,67,,1,1200
龙城科技优品,2888.0,国行原装正品Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max双卡双待全网通5<span class=H>12</span>G,748817113815,10,广东 广州,0,1,1,0,0,A14,1200,20,,1,1200
可达数码科技,1950.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>三期免息手机<span class=H>12</span>Promax5G国行双卡送快充耳机,762638247130,3,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
Fan Ming Store,2400.0,三期免息Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 国行<span class=H>苹果</span><span class=H>12</span>Pro Max 5G全网通手机,754241556694,2,上海,0,0,1,0,0,A14,1200,20,,1,1200
魔王数码,2258.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 国行双卡5G渠道源头iPhone<span class=H>12</span> Pro,771837711553,0,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
松猫成都店,3599.0,【未拆封】Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 国行全网通5G手机现货,772237941395,4,四川 成都,0,0,1,0,0,A14,1200,20,,1,1200
Siri App Store优品,2380.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>全网通5G原装正品<span class=H>苹果</span><span class=H>12</span>国行双卡双待手机<span class=H>12</span>,762815413809,4,香港 九龙,0,1,1,0,1,A14,1200,20,,1,1200
深圳传奇数码主店,1782.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>手机全网通双卡5G正品<span class=H>苹果</span><span class=H>12</span>现货发顺丰包邮,749556874622,17,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
一诺数码精选,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max <span class=H>苹果</span><span class=H>12</span>Pro全网通国行双卡正品手机,758682293741,4,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
来玩机,2000.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro 国行双卡 <span class=H>苹果</span><span class=H>12</span>promax 无锁原装手机,759053888712,3,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
11号mobile通讯,2051.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行双卡<span class=H>12</span>ProMax5G手机<span class=H>12</span>mini现货速发分期,748179904943,6,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
爱芳数码 65期金牌卖家,1748.0,【当天发货】Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>全网通手机<span class=H>苹果</span><span class=H>12</span>国行BS资源机,630038577294,5,广东 深圳,1,0,1,0,0,A14,1200,20,,1,1200
格美数码科技,2599.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 全新原装正品国行5G双卡全网通分期免息,752105299199,22,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
水果科技iPhone店,2100.0,国行Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max原装 双卡5G手机 <span class=H>苹果</span><span class=H>12</span>promax,757017897989,2,广东 广州,1,1,1,0,0,A14,1200,20,,1,1200
淘亮机商城,2200.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 国行正品6.1英寸  双卡双待全网通5G手机,770754777272,100,广东 深圳,0,1,1,0,1,A14,1200,20,,1,1200
上海世博数码商城,3599.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 原装未拆封国行正品双卡5G全网通,761977711844,3,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
南京精品数码,1648.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini迷你 国行5G严选优品零售手机南京发货,707999124229,2,江苏 南京,0,1,1,0,1,A14,1200,20,,1,1200
蓝天科技 诚信店,2027.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行双卡现货5G全网通手机<span class=H>苹果</span><span class=H>12</span>,743453362052,14,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
苹果科技手机店,3500.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max国行双卡5G手机iphone<span class=H>12</span>mini<span class=H>苹果</span><span class=H>12</span>,735219666484,14,广东 广州,1,1,1,0,0,A14,1200,20,,1,1200
臻品优品数码,2580.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>  双卡双待 5G全网通 国行正品,775536685689,17,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
慕卿数码,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro 6.1寸国行双卡全网5G高刷屏全面屏手机,758298249804,15,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
楷凝数码专营店,2360.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>手机原装5G全网通<span class=H>苹果</span>双卡官方国行正品旗舰<span class=H>苹果</span><span class=H>12</span>iphone<span class=H>12</span>手机【花呗三期免息顺丰】,774163991662,9,广东 深圳,0,1,1,0,0,A14,,0,6.1,1,0
易购通讯数码城,2088.0,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,84,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
壹品良机旗舰店,6899.0,下单立减苹果iPhone 15 Plus 手机旗舰店正品,739129591739,7,上海,1,1,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
慕卿数码,3450.0,Apple/<span class=H>苹果</span> iPhone 13国行正品全网通5G双卡双待<span class=H>苹果</span>手机顺丰现货,758813079108,18,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
慕卿数码,5450.0,Apple/<span class=H>苹果</span> iPhone 13 Pro Max国行正品双卡5G全网通手机顺丰现货,759125518251,27,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
炫和科技,4710.0,当天发2023新款Apple/<span class=H>苹果</span> iPhone 15国行5G原封正品手机<span class=H>苹果</span>15,738719420129,36,陕西 西安,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
鲁信数码手机店,4668.0,2023新款Apple/<span class=H>苹果</span> iPhone 15旗舰5G手机官网国行正品<span class=H>苹果</span>15Pro,738994761296,6,河南 郑州,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
奇迹数码严选,3198.0,Apple/<span class=H>苹果</span> iPhone 13 Pro Max国行正品双卡5G全网通手机顺丰现货,759440228346,9,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
奇迹数码严选,3198.0,Apple/<span class=H>苹果</span> iPhone 13 Pro国行正品全网通5G双卡智能手机顺丰包邮,759438328687,12,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
盛创数码,4398.0,Apple/<span class=H>苹果</span> iPhone 15新款原装国行正品<span class=H>苹果</span>15全网通iphone15plus,775973989030,29,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
易惠购数码企业店,5999.0,Apple/<span class=H>苹果</span> iPhone 15 全新原封支持移动联通电信全网通5G手机,753372000242,400,浙江 杭州,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
手机妈妈分期数码,1025.0,Apple/<span class=H>苹果</span> iPhone 15手机以租代购国行全新原装正品20%首付分期,771910412670,3,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
合肥天地通讯商城实体店,3765.0,Apple/<span class=H>苹果</span> iPhone 13 全新国行 未拆封未激活的原封新机 双卡5g,656690647050,3,安徽 合肥,1,0,1,0,1,A15,1200,20,,1,1200
iPhone严选,7000.0,Apple/<span class=H>苹果</span> iPhone 15官方国行原装正品旗舰全网通双卡手机官网5G,771721403957,7,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
成都皓悦通讯数码,3439.0,Apple/<span class=H>苹果</span> iPhone 13国行未激活全国联保成都闪送花呗分期,727954932943,5,四川 成都,1,0,1,0,0,A15,1200,20,,1,1200
焱谷iPhone苹果数码商行,3189.0,Apple/<span class=H>苹果</span> iPhone 13国行双卡正品<span class=H>苹果</span>13promax<span class=H>苹果</span><span class=H>12</span>手机全网通,754577521606,40,上海,0,1,1,0,0,A15,1200,20,,1,1200
GD意难忘数码,4750.0,Apple/<span class=H>苹果</span> iPhone 13 Pro Max国行正品双卡5G全网通手机顺丰现货,758717425290,8,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
手机妈妈数码,1170.0,Apple/<span class=H>苹果</span> iPhone 15 Plus手机20%首付分期国行全新原装以租代购,752369957026,7,浙江 金华,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
武汉洋帆科技,4729.0,Apple/<span class=H>苹果</span> iPhone 15手机 5G全网通<span class=H>苹果</span>15官方正品 国行全新正品,740320719338,11,湖北 武汉,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
四块五数码店,4068.0,Apple/<span class=H>苹果</span> iPhone 13 Pro Max原装正品全网通5G现货速发<span class=H>12</span>ProMax,762708944111,18,广东 广州,0,1,1,0,0,A15,1200,20,,1,1200
奇迹数码严选,4098.0,Apple/<span class=H>苹果</span> iPhone 14 Pro 国行正品双卡5G全网通手机顺丰现货,759557421043,5,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
信息3C数码,5999.0,Apple/<span class=H>苹果</span> iPhone 15 支持移动联通电信5G 双卡双待手机,773969987305,2,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
蘑菇酱数码,4720.0,<span class=H>12</span>期分期免息/Apple/<span class=H>苹果</span> iPhone 15 Pro国行BS花呗JP未激活手机,718969244282,21,广东 深圳,1,0,0,1,0,A17 Pro 芯片,4800,20,,1,4800
宁达数码手机商城,9999.0,Apple/<span class=H>苹果</span> iPhone 15 Pro Max全网通5G手机原装国行,765565080237,0,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
仁勋科技,5999.0,【全国联保】Apple/<span class=H>苹果</span> iPhone 15全网通5G手机原装国行正品,775298939997,100,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
蘑菇酱数码,3960.0,<span class=H>12</span>期分期免息/Apple/<span class=H>苹果</span> iPhone 15 Plus国行BS花呗HK未激活手机,719378634092,10,广东 深圳,1,0,0,1,0,A16 仿生芯片,4800,20,,1,4800
蘑菇酱数码,3540.0,<span class=H>12</span>期分期免息/Apple/<span class=H>苹果</span> iPhone 15国行版花呗手机全球购日韩美,719568587744,15,广东 深圳,1,0,0,1,0,A16 仿生芯片,4800,20,,1,4800
淘宝珍库3C数码馆,4688.0,【tvb识货专属】准新品 Apple/<span class=H>苹果</span> iPhone 15全网通正品现货速发,774998207145,9,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
东洋倒爷家 专注苹果全球代购,3749.0,【<span class=H>12</span>期免息】Apple/<span class=H>苹果</span> iPhone 15系列国行双卡5G手机天津Promax,774243781358,2,天津,0,1,1,1,0,A16 仿生芯片,4800,20,,1,4800
龘鑫手机优选商城,5399.0,【全国联保】Apple/<span class=H>苹果</span>iPhone 14 <span class=H>12</span>8G全网通5G手机原装国行正品,772455461320,8,江苏 南京,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
仙童数码,4799.0,【全国联保】Apple/<span class=H>苹果</span> iPhone 15全网通5G手机原装国行正品,772397879108,600,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
东洋倒爷家 专注苹果全球代购,4749.0,【<span class=H>12</span>期免息】Apple/<span class=H>苹果</span> iPhone 15 Pro国行5G双卡手机Promax现货,774210395448,4,天津,0,1,1,1,0,A17 Pro 芯片,4800,20,,1,4800
淘宝珍库3C数码馆,4399.0,Apple/<span class=H>苹果</span> iPhone 13 午夜色智能手机 A15CPU 5G全网通 6.06英寸,738998924273,0,浙江 杭州,0,0,1,0,0,A15,1200,20,,1,1200
酷客甄选,5999.0,Apple/<span class=H>苹果</span> iPhone 15 手机 支持移动联通电信5G双卡双待新品手机,770693093818,1,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
京品SMART,4900.0,Apple/<span class=H>苹果</span> iPhone 15 灵动岛 5G全网通 双卡双待 国行 原装正品,740010008857,3,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
哆啦逐梦,6199.0,Apple/<span class=H>苹果</span> iPhone 15,741300759246,2,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800,18,,1,4800
顺兴数码通讯,4538.0,新款Apple/<span class=H>苹果</span> iPhone 15国行正品<span class=H>苹果</span>15全网通双卡5g十五手机,753519487144,12,广东 深圳,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
慕卿数码,6450.0,Apple/<span class=H>苹果</span> iPhone 14 Pro Max  国行正品全网通5G双卡智能手机,759170810848,7,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
吉佳数码优品,4198.0,Apple/<span class=H>苹果</span> iPhone 13 Pro Max国行双卡<span class=H>苹果</span>13promax全网通5G手机,753532127946,3,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
鑫联数码企业店,5999.0,Apple/<span class=H>苹果</span> iPhone 15 全新原封支持移动联通电信全网通5G手机,768947998057,100,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
福汇数码,4899.0,Apple/<span class=H>苹果</span> iPhone 13 6.1英寸 支持移动联通电信 双卡双待5G手机,758996643242,100,北京,0,1,1,0,0,A15,1200,20,,1,1200
酷购手机企业店,5999.0,Apple/<span class=H>苹果</span> iPhone 15,771938075515,2,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
龘鑫手机优选商城,6399.0,【全国联保】Apple/<span class=H>苹果</span>iPhone 14 256G全网通5G手机原装国行正品,772443022520,46,江苏 南京,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
珍库数码分销店,4688.0,【tvb识货专属】准新品 Apple/<span class=H>苹果</span> iPhone 15全网通正品现货速发,775093766437,9,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
东洋倒爷家 专注苹果全球代购,4149.0,【<span class=H>12</span>期免息】Apple/<span class=H>苹果</span> iPhone 15 Plus 国行新手机Promax全网5G,774192568802,0,天津,0,1,1,1,0,A16 仿生芯片,4800,20,,1,4800
润森数码旗舰店,9699.0,【<span class=H>12</span>期免息 顺丰发货】Apple/<span class=H>苹果</span> iPhone 15 Pro Max 5G新款手机官方旗舰店国行正品plus官网直降14分期max,740014378546,1,广东 深圳,1,1,1,0,0,A17 Pro 芯片,4800,0,6.7,1,4800
东洋倒爷家 专注苹果全球代购,5049.0,【<span class=H>12</span>期免息】Apple/<span class=H>苹果</span> iPhone 14 Pro全新国行14全网5G双卡手机,774227086259,0,天津,0,1,1,1,0,A16 仿生芯片,4800,20,,1,4800
情义数码,3750.0,Apple/<span class=H>苹果</span> iPhone 15 Plus 6.7寸手机全新原装正品全网通国行5G,749697566165,3,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,18,,1,4800
武汉老石,3350.0,代购Apple/<span class=H>苹果</span> iPhone 15新款正品国行5G全网通手机分期,743596737539,4,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
易购通讯数码城,1938.0,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,84,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
炫和科技,4680.0,当天发2023新款Apple/苹果 iPhone 15国行5G原封正品手机苹果15,738719420129,36,陕西 西安,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
壹品良机旗舰店,5719.0,下单立减苹果iPhone 15 Plus 手机旗舰店正品,739129591739,7,上海,1,1,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
平安数码,1919.0,现货速发 Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>promax正品<span class=H>苹果</span><span class=H>12</span>mini手机,710412017676,3,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
龙城科技优品,2888.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max国行原装正品双卡双待全网通顺丰5G,757199310445,29,广东 广州,0,1,1,0,0,A14,1200,20,,1,1200
乐祺数码 iPhone特惠店,2128.0,分期Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>国行双卡双待全网通5G 原装手机,731051172520,16,广东 广州,0,1,1,0,1,A14,1200,20,,1,1200
九洲数码精选,8150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max <span class=H>苹果</span><span class=H>12</span>Pro 全网通国行正品5G手机,758759130797,9,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
焱谷iPhone苹果数码商行,2749.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行双卡正品<span class=H>苹果</span><span class=H>12</span>promax<span class=H>苹果</span><span class=H>12</span>手机全网通,736725726796,6,上海,0,1,1,0,0,A14,1200,20,,1,1200
众诚电讯,2450.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max全网通5G手机<span class=H>12</span>promax 现货 <span class=H>12</span> min,764523367489,1,香港 新界,0,0,1,0,0,A14,1200,20,,1,1200
淘开心数码,599.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 双卡双待全网通5G面容<span class=H>苹果</span><span class=H>12</span>便宜学生手机,761584316674,6,广东 深圳,0,0,1,0,0,A14,1200,40,,1,1200
酷动精品数码商城,1948.0,现货速发Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 6.7寸 国行双卡5G全网通,769764188350,8,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
宁琪数码,4779.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max5G全网通官网未激活<span class=H>苹果</span><span class=H>12</span>promax,752186074863,4,广东 深圳,0,0,1,0,1,A14,1200,20,,1,1200
小朵数码店,1730.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini<span class=H>苹果</span><span class=H>12</span> 新款5G手机<span class=H>12</span>Promax国行现货,665626491959,2,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
金晟数码 14年老店,4200.0,【分期免息】 Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>国行双卡全网通5G手机,711042299160,8,广东 广州,0,1,1,0,1,A14,1200,20,,1,1200
暴走数码严选,8150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max <span class=H>苹果</span><span class=H>12</span>Pro 全网通国行双卡5G手机,758658142799,7,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
川渝凯达数码专营店,3690.0,【24期分期/现货速发】Apple/<span class=H>苹果</span><span class=H>12</span>手机 iPhone <span class=H>12</span>全网通5G手机 官网国行原装正品iphone <span class=H>12</span>手机 <span class=H>苹果</span><span class=H>12</span>手机,649519441280,5,河南 郑州,1,1,1,0,0,以官网为准,1200,20,,1,1200
九洲数码精选,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro 全网通双卡5G手机 国行正品送快充耳机,758725177245,11,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
启航数码007,1630.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>  6.1寸 国行官网正品三网通5G智能手机现货,631141325861,7,广东 深圳,0,0,1,0,1,A14,1200,20,,1,1200
立星数码店,2788.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max原装正品国行双卡双待全网通现货5G,765260389818,0,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
789数码,1939.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行全网5G双卡6.1寸原装正品ip<span class=H>12</span>处理器A14,752599237358,0,江苏 盐城,0,1,1,0,0,A14,1200,18,,1,1200
数源科技3C,2099.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>原装正品国行旗舰全网通promax5G手机,775714497021,2,北京,0,0,1,0,0,A14,1200,20,,1,1200
启强数码,1969.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span><span class=H>苹果</span><span class=H>12</span>国行手机<span class=H>苹果</span><span class=H>12</span>pro max 5G全网通双卡,772599776961,100,上海,0,1,1,0,0,A14,1200,20,,1,1200
清航数码店,1499.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行正品原装<span class=H>苹果</span><span class=H>12</span>手机全网通双卡5G,752388065538,7,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
Yanzilivip颜姿莉,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max <span class=H>苹果</span><span class=H>12</span>Pro全网通国行双卡正品手机,758575648661,3,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
星动数码科技,2350.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 双卡双待5G全网通<span class=H>苹果</span><span class=H>12</span>正品国行 ip<span class=H>12</span>手机,765869722673,9,广东 深圳,0,1,1,0,1,A14,1200,20,,1,1200
海豚科技数码,2318.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max<span class=H>苹果</span><span class=H>12</span>promax全网通iphone<span class=H>12</span>手机5G,759419744310,1,广东 广州,0,1,1,0,0,A14,1200,20,,1,1200
腾辉数码店,1688.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span><span class=H>苹果</span><span class=H>12</span>无锁版本双卡全网通5G有面容现货顺风,744260019599,3,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
启强数码,3999.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max国行<span class=H>苹果</span><span class=H>12</span>promax<span class=H>苹果</span><span class=H>12</span>手机全网通,774323502237,0,上海,0,1,1,0,0,A14,1200,20,,1,1200
AppIe全球购,4699.0,全新正品 Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>手机双卡双待 5G全网通<span class=H>苹果</span><span class=H>12</span>手机,726173337528,4,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
一休数码 13年老店,4524.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max国行双卡5G 6.7寸高刷屏拍照手机,741264687753,19,江苏 南京,0,1,1,0,1,A14,1200,20,,1,1200
九鼎通讯,2599.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 国行全新原装未拆封5G全网通手机分期现货,751741601238,3,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
鹏云数码通讯,1999.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max <span class=H>苹果</span><span class=H>12</span> promax 手机 2023依旧好用,749998169493,12,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
妮妮手机科技,1689.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>全网通5G双卡双待<span class=H>苹果</span>十二国行无锁低价手机,749790974482,2,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
GD意难忘数码,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro <span class=H>苹果</span><span class=H>12</span>Pro全网通双卡5G手机顺丰现货,758621253683,14,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
新星优品通讯,1680.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>双卡5G国行手机<span class=H>苹果</span><span class=H>12</span>正品全网通免息分期<span class=H>12</span>,750055463165,2,浙江 温州,0,0,1,0,0,A14,1200,20,,1,1200
上海世博数码商城,2499.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 原装未拆封国行正品双卡5G全网通双卡手机,761814588798,16,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
喜聚堂数码店,3050.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro 原装正品<span class=H>苹果</span><span class=H>12</span>国行iphone<span class=H>12</span>pro5G手机,757138524062,17,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
长颈鹿科技,1966.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max分期免息原装正品国行5G全网通现货,773847957582,25,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
GD意难忘数码,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max国行正品5G全网通双卡双待智能手机,758729555308,15,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
凡盛手机数码,1868.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 原装正品全网通5G无锁手机 <span class=H>苹果</span><span class=H>12</span>mini迷你,712677364963,2,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
荔颖数码科技,2599.0,【未拆封】Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行正品<span class=H>苹果</span><span class=H>12</span>双卡手机iPhone<span class=H>12</span>,746665253279,12,广东 深圳,0,0,1,0,1,A14,1200,20,,1,1200
iPhone云选专区,2770.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro 国行正品双卡三网通5G 6.1寸手机原装,743169361259,2,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
胜利数码城,2300.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max双卡双待5G全网通<span class=H>苹果</span><span class=H>12</span>promax手机,740757154216,15,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
腾飞数码精选,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max <span class=H>苹果</span><span class=H>12</span>Pro 全网通国行双卡5G手机,757983200121,17,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
华恒科技数码,1799.0,现货速发Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>  原装国行双卡<span class=H>苹果</span><span class=H>12</span>手机全网通5G,751830968881,4,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
iphone品牌直销大世界,2100.0,分期免息Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max国行双卡5G手机 <span class=H>苹果</span><span class=H>12</span>pro,757088037827,38,广东 广州,1,1,1,0,0,A14,1200,20,,1,1200
7号数码店,2980.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro 全网通<span class=H>苹果</span><span class=H>12</span>pro max国行全网5G手机,652815706207,1,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
华财数码,2499.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行全新原装未拆封5G全网通分期手机<span class=H>苹果</span><span class=H>12</span>,767224854198,7,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
