shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
优优可达数码,1799.0,新品MIUI/<span class=H>小米</span> Redmi Note 13 Pro<span class=H>手机</span>官方<span class=H>小米</span>红米note13pro+,776254622798,100,广东 深圳,1,1,1,0,0,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
可可欣精品数码,1399.0,MIUI/<span class=H>小米</span>11 5G官方旗舰骁龙888曲面屏2K分辨率拍照游戏<span class=H>手机</span>,771055176473,44,浙江 杭州,0,1,1,0,0,骁龙888,10800,55,,1,10800
魅立数码专营店,939.0,【24期分期 赠碎屏险】<span class=H>小米</span> Redmi Note 13 5G红米<span class=H>手机</span>官方正品旗舰店<span class=H>小米</span>note13红米新品<span class=H>手机</span>note13,738524432201,7,广东 深圳,1,1,1,0,0,天玑6080,10000+200,33,,2,10000
上海鸿鹄林数码,3259.0,MIUI/<span class=H>小米</span> Xiaomi 14 5G<span class=H>手机</span>官方旗舰正品新款<span class=H>小米</span>14<span class=H>手机</span>闪充徕卡,750841002527,4,广东 深圳,0,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
物美商城手机店,2803.0,MIUI/<span class=H>小米</span> Redmi K70 Pro 第三代骁龙®8<span class=H>小米</span>澎湃OS第二代2K屏PRO,752455410565,8,四川 成都,0,0,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
上海立信数码,1109.0,新品MIUI/<span class=H>小米</span> Redmi Note 12 Pro官方正品旗舰5G<span class=H>手机</span>note12pro+,752053719091,2,广东 深圳,0,1,1,0,0,天玑1080,5000+800+200,67,,3,5000
鲁信数码手机店,1209.0,MIUI/<span class=H>小米</span> Xiaomi Civi 1S<span class=H>手机</span>5G现货官方正品旗舰拍照高通新品款,673385292643,40,河南 郑州,1,1,1,0,1,骁龙778G Plus,6400+800+200,55,,3,6400
一信通讯,5615.0,MIUI/<span class=H>小米</span> Xiaomi 14 Ultra官方正品<span class=H>小米</span>14ultra旗舰徕卡影像<span class=H>手机</span>,768252001115,23,河北 石家庄,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000+5000,90,,4,5000
丰昌精品数码,510.0,MIUI/<span class=H>小米</span> Redmi K30 5G全网通骁龙765G侧面指纹老人学生智能<span class=H>手机</span>,774800601626,11,广东 深圳,0,0,1,0,0,骁龙765G,6400+800+500+200,30,,4,6400
一信通讯,890.0,MIUI/<span class=H>小米</span> Redmi Note 13 5G<span class=H>手机</span>红米note13官方正品米note13<span class=H>手机</span>,739179456397,2,河北 石家庄,1,0,1,0,1,天玑6080,10000+200,33,,2,10000
鸿威通讯商城,1888.0,现货MIUI/<span class=H>小米</span> Redmi K50 至尊版红米k50ultra<span class=H>手机</span>新5G奔驰冠军版,681164089606,46,上海,0,1,1,0,1,骁龙8+ Gen1,10800+800+200,120,,3,10800
聚优优品数码,1480.0,MIUI/<span class=H>小米</span> Redmi K60 骁龙8+Gne1全面屏5G<span class=H>手机</span>屏下指纹红米k60pro,713016255944,6,广东 深圳,0,1,1,0,1,骁龙8+,6400+800+200,67,,3,6400
深圳正品手机店铺,388.0,MIUI/<span class=H>小米</span> Redmi Note 8全网通4G全面屏红米note7游戏智能<span class=H>手机</span>,758736005114,200,广东 深圳,0,0,0,0,0,骁龙665,4800,18,,1,4800
小沛优品,748.0,MIUI/<span class=H>小米</span> Redmi K30 Pro变焦版5G<span class=H>手机</span>红米K30S至尊纪念官方旗舰,723661933103,15,江苏 徐州,0,1,1,0,0,骁龙865,6400,33,,1,6400
bihee旗舰店,1779.0,24期分期/送小米原装礼Redmi K70E红米手机小米k70官方旗舰店官网,750589732509,16,上海,0,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
叮当数码手机,2999.0,MIUI/小米 Xiaomi Civi 4 Pro 第三代骁龙8s 全等深微曲屏5g手机,775904919930,5,广东 深圳,1,0,0,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
同迅数码专营店,2999.0,新品24期免息 送原装礼Xiaomi 小米Civi 4 Pro 5G手机小米Civi4pro官,775986250040,3,辽宁 大连,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
魔伐数码,4639.0,选送耳机】MIUI/<span class=H>小米</span> Xiaomi 14 Pro<span class=H>手机</span>官方旗舰新款<span class=H>小米</span>14pro,743654456821,30,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
兴隆数码店,3938.0,官方正品MIUI/<span class=H>小米</span> Xiaomi 14<span class=H>手机</span>新款5G<span class=H>小米</span>14旗舰<span class=H>小米</span>14<span class=H>手机</span>,743896882956,44,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
魔伐数码,2368.0,【官方正品】MIUI/<span class=H>小米</span> Redmi K70<span class=H>手机</span>红米k70<span class=H>小米</span>官方旗舰新款,750773881529,81,广东 深圳,1,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
冰冰数码通讯,6800.0,新品MIUI/<span class=H>小米</span> Xiaomi MIX Fold 3国行正品<span class=H>小米</span>折叠屏3全网通<span class=H>手机</span>,734144626103,8,广东 深圳,1,0,1,0,0,第二代骁龙8领先版,5000+1200+1000+1000,67,,4,5000
喵速达电器官方旗舰店,4999.0,【 阿里自营】<span class=H>小米</span>14Pro<span class=H>手机</span>新品新款上市<span class=H>小米</span>徕卡联合研发<span class=H>小米</span>官方旗舰店官网,743510484545,44,浙江 杭州,1,1,0,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
深圳铭盛达数码店,1928.0,现货顺丰加急发MIUI/<span class=H>小米</span> Redmi K60全网通骁龙8+<span class=H>手机</span>红米K60红米,696378143917,2,广东 深圳,0,0,1,0,0,骁龙8+,6400+800+200,67,,3,6400
深圳市远航数码手机批发中心,115.0,MIUI/<span class=H>小米</span> REDMI 10A 大电量大屏幕9A学生老人游戏正品智能<span class=H>手机</span>,731347443990,16,广东 深圳,0,0,0,0,0,Helio G25,1300,10,,1,1300
道维尔数码港,698.0,MIUI/<span class=H>小米</span> 11 青春版骁龙780G处理器双卡双待全网通5G<span class=H>手机</span>支持NFC,749119288039,100,广东 深圳,0,1,1,0,0,高通-骁龙780G,6400,33,,1,6400
天下和数码专营店,3199.0,【现货速发】Xiaomi/<span class=H>小米</span>13 新款<span class=H>小米</span>13<span class=H>手机</span><span class=H>小米</span>官网官方旗舰店徕卡<span class=H>小米</span>13pro红米xiaomi13,710441854107,4,河南 郑州,1,1,1,0,1,骁龙8 Gen2,5000+1200+1000,67,,3,5000
珠峰时代数码店,2758.0,【现货可闪送】MIUI/<span class=H>小米</span> Xiaomi 13<span class=H>手机</span>徕卡影像2K屏骁龙8 Gen2,732137179352,6,北京,0,0,1,0,0,骁龙8 Gen2,5000+1200+1000,67,,3,5000
oksj数码旗舰店,899.0,分期免息当天发<span class=H>小米</span>红米Note11 5G<span class=H>手机</span>官方正品旗舰<span class=H>小米</span>红米note11Pro新款官网13直降note12Tpro<span class=H>手机</span>,658915721815,1,广东 深圳,1,1,1,0,0,天玑810,5000+800+1600,33,,3,5000
聚优优品数码,1400.0,MIUI/<span class=H>小米</span> Xiaomi 12 Pro 5G曲面屏旗舰机高通骁龙8 Gen1 <span class=H>小米</span>12,704192321681,3,广东 深圳,0,1,1,0,1,骁龙8 Gen1,5000+5000+5000,120,,3,5000
星耀数码通讯,2958.0,MIUI/<span class=H>小米</span> Redmi K70 Pro<span class=H>手机</span>旗舰正品红米k70学生智能,751080636368,2,北京,1,1,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
红人馆通讯,428.0,MIUI/<span class=H>小米</span> Redmi K40全网通5G骁龙870处理器智能红米<span class=H>小米</span>6<span class=H>手机</span>pro,754570386533,96,广东 深圳,0,1,1,0,0,高通骁龙870,4800+800+500,33,,3,4800
新飞通讯,168.0,MIUI/<span class=H>小米</span> 红米6a 5A 4A 4X 红米2全网通4G智能老人学生<span class=H>手机</span>正品,740008992376,4,广东 深圳,0,1,1,0,0,联发科,1300,22,,1,1300
苏宁易购官方旗舰店,1299.0,【优惠200元 晒单享30元红包】Redmi Note 13 5G<span class=H>手机</span>红米note<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span><span class=H>小米</span>官方旗舰店官网新品正品note13,739631592846,18,江苏 南京,1,0,1,0,0,天玑6080,10000+200,33,,2,10000
喵速达电器官方旗舰店,1899.0,【享6期免息 自营】Redmi红米K70E新品上市红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span><span class=H>小米</span>官方旗舰店新款游戏学生<span class=H>小米</span><span class=H>手机</span>k70e,751100711999,1,浙江 杭州,1,1,0,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
机御旗舰店,1499.0,【24期免息】<span class=H>小米</span>Redmi 红米Note 13 Pro <span class=H>手机</span>官方旗舰店红米note13pro正品官网新款<span class=H>小米</span>note13pro,738884121805,2,广东 深圳,1,1,1,0,0,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
久汇数码专营店,1799.0,24期免息送碎屏险当天发<span class=H>小米</span>Redmi红米Note12 Turbo 5G<span class=H>手机</span>新品官方旗舰店官网正品note13pro+直降学生老年机,710109747469,4,广东 深圳,1,1,1,0,0,第二代骁龙7+,6400+800+200,67,,3,6400
承虹通讯,648.0,新品上市 MIUI/<span class=H>小米</span> Redmi 13C 5G<span class=H>手机</span>红米13c学生老年备用机老人,763893966414,10,广东 深圳,0,0,1,0,1,天玑6100+,5000+8,18,,2,5000
明通数码手机,2099.0,当天发 MIUI/<span class=H>小米</span> Redmi K60 至尊版<span class=H>小米</span><span class=H>手机</span>官方红米k60至尊版,732182281806,1,广东 深圳,1,0,1,0,1,天玑9200+,5000,120,,1,5000
优联汇数码专营店,2998.0,12期分期【送碎屏险】Xiaomi/<span class=H>小米</span>13 5G<span class=H>手机</span>新款官方旗舰店官网<span class=H>小米</span><span class=H>手机</span>13拍照游戏红米xiaomi 全新学生<span class=H>手机</span>,763003193270,3,广东 深圳,1,1,1,0,0,骁龙8 Gen2,5000+1200+1000,67,,3,5000
中宽通讯行,4338.0,MIUI/<span class=H>小米</span> Xiaomi 14 Pro原装正品<span class=H>小米</span>14pro<span class=H>手机</span>5G新款旗舰全网通,745234761632,8,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
东胜科技商城,518.0,MIUI/<span class=H>小米</span> Redmi 12C新品智能<span class=H>手机</span>大音学生老年备用机老人红米12C,703655015616,5,四川 成都,1,1,1,0,1,Helio G85,5000+,10,,2,5000
优品电子数码企业店铺,349.0,MIUI/<span class=H>小米</span> REDMI 9A大屏幕大电池学生老人便宜智能<span class=H>手机</span>红米10a,760768829364,73,广东 深圳,0,0,0,0,0,Helio G25,1300,10,,1,1300
百盛优选店,9999.0,MIUI/<span class=H>小米</span> Redmi K70 12/16+256G,772453673056,100,广东 深圳,0,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
物美商城手机店,935.0,MIUI/<span class=H>小米</span> Redmi Note 13 5G1亿像素 窄边OLED直屏 5000mAhnote13,740394506057,2,四川 成都,0,0,1,0,0,天玑6080,10000+200,33,,2,10000
翔泰世纪通讯,670.0,MIUI/<span class=H>小米</span> Redmi Note 12 Pro红米note12R官方旗舰大屏幕游戏<span class=H>手机</span>,749343759682,11,广东 深圳,0,1,1,0,0,天玑1080,5000+800+200,67,,3,5000
卓越数码手机,2132.0,新品MIUI/<span class=H>小米</span> Redmi K70 红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>官方旗舰新款红米 K70,752555175176,20,广东 深圳,0,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
精品老年手机卖场,650.0,<span class=H>小米</span>老人机 超长待机官方大屏旗舰大字声音大正品店智能老年<span class=H>手机</span>,625758755926,27,浙江 杭州,0,1,1,0,1,Helio G25,1300,10,,1,1300
鲁信数码手机店,1178.0,MIUI/<span class=H>小米</span> Xiaomi 11 青春活力版官方正品旗舰现货全网通5G<span class=H>手机</span>,709461557692,5,河南 郑州,1,1,1,0,0,骁龙778G,6400+800+500,33,,3,6400
鲁信数码手机店,2088.0,Xiaomi/MIUI/<span class=H>小米</span> 11pro新5G<span class=H>手机</span>全网通红米官方正品旗舰骁龙888,634244241175,4,河南 郑州,1,1,1,0,1,骁龙888,10800,55,,1,10800
米佳手机店,1088.0,新品MIUI/<span class=H>小米</span> Redmi Note 12T Pro 官方旗舰5G游戏智能红米<span class=H>手机</span>,772592075038,42,广东 珠海,0,0,1,0,0,天玑8200-Ultra,6400+800+200,67,,3,6400
合一电讯,2919.0,红米k70eMIUI/<span class=H>小米</span> Redmi K70 Pro第三代骁龙8澎湃OS冰封2K护眼屏,750609197224,2,广东 深圳,1,0,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
华信优选数码,1420.0,MIUI/<span class=H>小米</span> 10S <span class=H>手机</span>5G骁龙870 <span class=H>小米</span>10S 包邮促销,745551188553,29,上海,0,1,1,0,0,骁龙870,10000+1300++,33,,4,10000
鸿威通讯商城,3318.0,MIUI/<span class=H>小米</span> Xiaomi 12S Ultra 5G<span class=H>手机</span><span class=H>小米</span>12官方旗舰官网正品12s,678936715882,8,上海,0,1,1,0,1,骁龙8+,5000+4800+4800,67,,3,5000
翔泰世纪通讯,450.0,MIUI/<span class=H>小米</span> Redmi Note 9 Pro 红米note9 5g官方旗舰游戏<span class=H>手机</span>大屏,702662105138,12,广东 深圳,0,1,1,0,0,骁龙750G,10800,33,,1,10800
一只羊手机店,2067.0,新品热销MIUI/<span class=H>小米</span> Redmi K60 至尊版高续航正品旗舰游戏拍照<span class=H>手机</span>,733888778804,30,河南 郑州,1,1,1,0,0,天玑9200+,5000,120,,1,5000
幸运宝贝数码专营店,499.0,【现货速发】Xiaomi/<span class=H>小米</span>红米10A <span class=H>小米</span><span class=H>手机</span>官方旗舰正品店官网正品5000mAh大电量大屏幕智能备用老年人机,771427138764,27,广东 深圳,0,1,1,0,0,Helio G25,1300,10,,1,1300
鼎科数码城,490.0,MIUI/<span class=H>小米</span> Redmi NOTE 9 5G红米全网通学生老人智能大屏原装<span class=H>手机</span>,763296464237,3,广东 深圳,0,1,1,0,0,联发科 天玑800U,4800+800+200,22,,3,4800
淘天下时代数码,168.0,MIUI/<span class=H>小米</span> Redmi 7A工作室全面屏老人学生红米7A智能机超大容量,613827838044,10,广东 深圳,0,1,1,0,1,高通骁龙439,1300,18,,1,1300
至臻通讯,658.0,新品MIUI/<span class=H>小米</span> Redmi Note 12R<span class=H>手机</span>5g全网通红米note12r老人学生,737285590710,38,广东 深圳,0,0,1,0,1,第二代骁龙® 4移动平台,5000+200,18,,2,5000
丰昌精品数码,680.0,MIUI/<span class=H>小米</span> 11 青春版全网通5G双卡双待骁龙780G轻薄大屏智能2<span class=H>手机</span>,762862516166,28,广东 深圳,0,0,1,0,0,高通-骁龙780G,6400,33,,1,6400
东信通讯数码城,168.0,MIUI/<span class=H>小米</span> 红米Note4X 32G联通移动双卡双待note5全网通高清通话,644952137651,6,广东 深圳,0,1,1,0,0,红米Note4X 32G,1300,18,,1,1300
壹品购数码店,2848.0,现货顺丰包邮MIUI/<span class=H>小米</span> Redmi K70 Pro全新旗舰红米K70PRO<span class=H>手机</span>,752574632828,3,广东 深圳,0,0,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
bihee旗舰店,1779.0,24期分期/送小米原装礼Redmi K70E红米手机小米k70官方旗舰店官网,750589732509,16,上海,0,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
叮当数码手机,2999.0,MIUI/小米 Xiaomi Civi 4 Pro 第三代骁龙8s 全等深微曲屏5g手机,775904919930,5,广东 深圳,1,0,0,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
恒杰通讯,3350.0,新款MIUI/<span class=H>小米</span> Xiaomi 14旗舰游戏拍照5G<span class=H>手机</span>,744349565215,12,北京,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
西湖数码,2685.0,MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro旗舰机莱卡相机civi4全网通5Gcivi 4,775340337464,14,浙江 杭州,0,0,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
名品数码诚信的店铺,3968.0,新品MIUI/<span class=H>小米</span> Xiaomi 13 Pro国行正品<span class=H>小米</span>13pro旗舰5G全网通<span class=H>手机</span>,693778821098,21,北京,1,1,1,0,1,骁龙8 Gen2,5000+5000+5000,120,,3,5000
久汇数码专营店,3899.0,送无人机【全新未激活】<span class=H>小米</span>14<span class=H>手机</span>新品新款上市<span class=H>小米</span>徕卡联合研发<span class=H>小米</span>官方旗舰店官网我心澎湃高通骁龙8Gen3,644845909516,2,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
精品老年手机卖场,740.0,<span class=H>小米</span>老人机 正品超长待机旗舰4G大屏大字大声官方智能老年人<span class=H>手机</span>,686855926222,87,浙江 杭州,0,1,1,0,1,Helio G25,1300,10,,1,1300
雷鹏数码科技,2054.0,现货 MIUI/<span class=H>小米</span> Redmi K60 至尊版新品5G<span class=H>手机</span> 红米k60至尊版游戏,733714572697,3,河南 郑州,0,1,1,0,0,天玑9200+,5000,120,,1,5000
新时代电讯,2843.0,MIUI/<span class=H>小米</span> Redmi K70 Pro正品官方旗舰红米K70Pro<span class=H>手机</span>全网通游戏,771270425122,10,北京,1,0,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
华仁数码,1380.0,MIUI/<span class=H>小米</span> 11 5G<span class=H>手机</span> 骁龙888 曲面屏<span class=H>手机</span> 包邮促销,773745041891,9,上海,0,1,1,0,0,骁龙888,10800,55,,1,10800
微微通讯,3719.0,【可闪送】MIUI/<span class=H>小米</span> Xiaomi 14 5G全网通 原封正品,750734252074,2,北京,0,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
东信通讯数码城,628.0,MIUI/<span class=H>小米</span> 9骁龙855 水滴全面屏三摄拍照游戏支持nfc功能无线充电,718865632782,3,广东 深圳,0,1,1,0,0,骁龙855,4800,18,,1,4800
鲁信数码手机店,2989.0,MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro官方正品<span class=H>小米</span>civi4pro现货将到,775948175881,1,河南 郑州,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
鲁信数码手机店,2058.0,全新MIUI/<span class=H>小米</span> Redmi K60 至尊版官方正品5G<span class=H>手机</span>红米K60ultra天玑,732075706717,51,河南 郑州,1,1,1,0,0,天玑9200+,5000,120,,1,5000
天下和数码专营店,549.0,【现货速发】<span class=H>小米</span>红米/Redmi 10A 4G老人学生全新原封备用智能<span class=H>手机</span>5000毫安电池直降红米9A Redmi 8A,671471545763,13,河南 郑州,1,1,1,0,1,Helio G25,1300,10,,1,1300
神机汇数码专营店,4820.0,【新品现货<span class=H>小米</span>13 Ultra Xiaomi 13ultra<span class=H>手机</span>骁龙8 Gne2 全网通<span class=H>手机</span>徕卡联合官方旗舰店官网正品<span class=H>小米</span>13至尊,714651103268,7,上海,1,0,1,0,0,骁龙8 Gen2,5000+5000+5000+5000,90,,4,5000
深圳市远航数码手机批发中心,115.0,MIUI/<span class=H>小米</span> Redmi K30 5G全网通红米K30骁龙765处理器游戏工作<span class=H>手机</span>,744519879674,10,广东 深圳,0,0,1,0,0,骁龙765G,6400+800+500+200,30,,4,6400
小米有品店铺,5787.0,【现货秒发】MIUI/<span class=H>小米</span> Xiaomi 14 Ultra 卫星通信<span class=H>手机</span> 骁龙8gen3,772101724217,8,湖北 襄阳,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000+5000,90,,4,5000
天下和数码专营店,1109.0,【全新正品 官方质保】 Redmi/红米10X Pro 5G天玑820智能游戏学生<span class=H>手机</span>redmi<span class=H>小米</span>官方正品,660028000109,6,河南 郑州,1,1,1,0,1,天玑820,4800+800+800+500,40,,4,4800
迅通电子数码科技,1308.0,MIUI/<span class=H>小米</span> Xiaomi 12 Pro骁龙旗舰12/12X双卡全网通曲面屏5G<span class=H>手机</span>,748742936057,32,广东 东莞,0,1,0,0,1,骁龙8 Gen1,5000+5000+5000,120,,3,5000
晟矽数码专营店,1398.0,MIUI/<span class=H>小米</span> Xiaomi 13 Pro 5G<span class=H>手机</span> 官方正品 全新官网旗舰专卖店红米note13pro+,697890186436,3,广东 深圳,0,0,1,0,1,骁龙8 Gen2,5000+5000+5000,120,,3,5000
东润通讯,488.0,原屏MIUI/<span class=H>小米</span> Redmi NOTE 9 5G 8G+128G 大电量工作室<span class=H>手机</span>未拆修,772173304939,14,广东 深圳,0,0,1,0,0,联发科 天玑800U,4800+800+200,22,,3,4800
淞沪电讯,5700.0,<span class=H>小米</span>14Ultra降价5G<span class=H>手机</span>MIUI/<span class=H>小米</span> Xiaomi 14 Ultra现货骁龙8Gen3,771916520833,15,浙江 杭州,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000+5000,90,,4,5000
小米易购优选专卖店,969.0,<span class=H>小米</span>红米Note 12 5G 新品OLED屏幕智能红米<span class=H>手机</span>官网<span class=H>小米</span>官方旗舰店note12,740570080423,1,上海,1,0,1,0,0,骁龙4 Gen 1,4800+200,33,,2,4800
同迅数码专营店,2999.0,新品【24期免息 送原装礼】Xiaomi <span class=H>小米</span>Civi 4 Pro 5G<span class=H>手机</span><span class=H>小米</span>Civi4pro官方旗舰店官网同款正品徕卡影像系列,775986250040,3,辽宁 大连,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
天下和数码专营店,3459.0,Xiaomi <span class=H>小米</span>12S Ultra新品5G骁龙8+芯片智能游戏拍照徕卡<span class=H>手机</span><span class=H>小米</span>12sp系列<span class=H>小米</span>官方官网正品,678635444994,5,河南 郑州,1,1,1,0,1,骁龙8+,5000+4800+4800,67,,3,5000
东信通讯数码城,658.0,MIUI/<span class=H>小米</span> 10青春版5G<span class=H>手机</span>11双卡双待pro多功能NFC门卡公交红外线,720253955355,12,广东 深圳,0,1,1,0,0,骁龙765G,4800,22,,1,4800
汇城通讯,630.0,现货MIUI/<span class=H>小米</span> Redmi Note 11 5G红米note11全网通5G旗舰新款米12,684015850743,2,广东 深圳,0,1,1,0,1,天玑810,5000+800+1600,33,,3,5000
鸿威通讯商城,908.0,新品MIUI/<span class=H>小米</span> Redmi Note 13 5G<span class=H>手机</span>红米note13智能<span class=H>手机</span>1亿像素,740814388403,12,上海,0,1,1,0,1,天玑6080,10000+200,33,,2,10000
鸿威通讯商城,1698.0,现货 MIUI/<span class=H>小米</span> Redmi K70E红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>官方旗舰红米K70E,752772768045,6,上海,0,1,1,0,1,天玑8300-Ultra,6400+800+200,90,,3,6400
东胜科技商城,1237.0,MIUI/<span class=H>小米</span> Redmi Note 13 Pro<span class=H>手机</span>红米2亿像素note新品note13p5G,740525571881,39,四川 成都,1,1,1,0,1,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
阿布的数码屋,1735.0,新品MIUI/<span class=H>小米</span> Redmi Note 13 Pro+ IP68防尘防水曲面屏<span class=H>手机</span>13pro,739316808674,17,广东 深圳,1,1,1,0,1,7200 Ultra,20000+800+200,120,,3,20000
鼎诺数码科技,1449.0,MIUI/<span class=H>小米</span> Redmi Note 12 Turbo拍照<span class=H>手机</span>5G全网通红米note12turbo,710516971349,19,河南 郑州,1,1,1,0,0,第二代骁龙7+,6400+800+200,67,,3,6400
上海鸿鹄林数码,1879.0,现货MIUI/<span class=H>小米</span> Redmi K60 至尊版红米k60ultra至尊5G红米k60至尊,734033346302,4,广东 深圳,0,1,1,0,0,天玑9200+,5000,120,,1,5000
冰冰数码通讯,2700.0,现货MIUI/<span class=H>小米</span> Xiaomi 13国行正品<span class=H>小米</span>13系列正品旗舰5G全网通手,696213915069,4,广东 深圳,1,0,1,0,0,骁龙8 Gen2,5000+1200+1000,67,,3,5000
西安状状通讯商行,3539.0,MIUI/<span class=H>小米</span> Xiaomi 14骁龙8Gen3<span class=H>小米</span>14<span class=H>手机</span>全网通5g徕卡影像旗舰,765310706552,9,陕西 西安,0,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
天下和数码专营店,739.0,新品【现货速发】Xiaomi/<span class=H>小米</span>Redmi 13C <span class=H>小米</span><span class=H>手机</span>官方官网同款正品店红米13R 12R 12C 大电量大电池老人学生,768689970616,5,河南 郑州,1,1,1,0,1,天玑6100+,5000+8,18,,2,5000
一只羊手机店,2802.0,【现货】MIUI/<span class=H>小米</span> Redmi K70 Pro正品骁龙8Gen3澎湃OS红米<span class=H>手机</span>,750956187723,8,河南 郑州,1,1,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
鸿威通讯商城,778.0,新品MIUI/<span class=H>小米</span> Redmi Note 12 5G官方正品旗舰<span class=H>手机</span>红米note12Pro,691059103643,3,上海,0,1,1,0,1,骁龙4 Gen 1,4800+200,33,,2,4800
启能数码专营店,562.0,【全国联保】<span class=H>小米</span>Redmi 12C 全网4G Helio G85八核 5000万高清主摄 5000mAh长续航 红米<span class=H>手机</span> <span class=H>小米</span>官方正品,699360484867,2,北京,1,1,1,0,0,Helio G85,5000+,10,,2,5000
沪淼数码专营店,1228.0,xiaomi/<span class=H>小米</span> <span class=H>小米</span>11青春版 简配无充 骁龙780G 全新<span class=H>手机</span>5G全网通 游戏<span class=H>手机</span> A1三摄<span class=H>小米</span><span class=H>手机</span>,644152128607,4,上海,0,1,1,0,0,高通-骁龙780G,6400,33,,1,6400
深圳远望数码手机,3599.0,当天发MIUI/<span class=H>小米</span> Xiaomi 14徕卡镜头<span class=H>小米</span><span class=H>手机</span>旗舰<span class=H>小米</span>14 Pro正品,693673169285,6,广东 深圳,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
苏宁易购官方旗舰店,1399.0,【现货速发】Redmi Note 12T Pro<span class=H>手机</span>红米note<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span><span class=H>小米</span>官方旗舰店官网正品note12tp 2067,723103935916,1,广东 深圳,1,0,1,0,0,天玑8200-Ultra,6400+800+200,67,,3,6400
东信通讯数码城,430.0,MIUI/<span class=H>小米</span> 8全网通双卡双待支持NFC功能公交门禁卡刷卡性价比正品,679155990087,8,广东 深圳,0,1,1,0,0,骁龙845,1200,18,,1,1200
深圳远望数码手机,4699.0,官方旗舰正品】Xiaomi<span class=H>小米</span>13Ultra<span class=H>手机</span>现货徕卡<span class=H>小米</span>14ultra新品,713311568698,9,广东 深圳,1,0,1,0,0,骁龙8 Gen2,5000+5000+5000+5000,90,,4,5000
天下和数码专营店,2459.0,Xiaomi/<span class=H>小米</span>12 5g<span class=H>手机</span>骁龙8处理器黄金比例屏幕智能全面屏游戏学生<span class=H>小米</span>官方官网正品店<span class=H>小米</span>12新品,666646387763,11,河南 郑州,1,1,1,0,1,骁龙8 Gen1,5000+1300+500,67,,3,5000
凡诚毅,172.0,MIUI/<span class=H>小米</span> 6X全网全面屏 米6骁龙835游戏工作室5X安卓智能<span class=H>手机</span>,654114046231,22,广东 深圳,0,1,1,0,0,骁龙660,2000+1200,18,,2,2000
一只羊手机店,1854.0,现货速发MIUI/<span class=H>小米</span> Redmi K60骁龙8+ 全新国行正品高光屏 5G <span class=H>手机</span>,696167726318,14,河南 郑州,1,1,1,0,0,骁龙8+,6400+800+200,67,,3,6400
