shopTitle,price,title,item_id,realSales,procity
优品电子数码企业店铺,439.00,MIUI/小米 REDMI 10A八核大电量屏幕老人学生智能手机正品红米9A,760844851035,23人付款,广东 深圳
米良数码优品,660.00,速发MIUI/<span class=H>小米</span> Redmi Note 11 5G红米note11pro智能<span class=H>手机</span>学生新款,684414587431,7人付款,广东 深圳
睿信数码,580.00,MIUI/<span class=H>小米</span> REDMI NOTE 10 5G<span class=H>手机</span> 红米note9系列学生千元智能<span class=H>手机</span>,732969075598,4人付款,广东 深圳
广东移动官方旗舰店,1799.00,红米 Redmi Note 12R 官方正品 <span class=H>小米</span>智能拍照<span class=H>手机</span>百元机王 5000万像素 5g全网通合约裸机  广东移动用户专享,742896187616,11人付款,广东 广州
惠至安数码专营店,799.00,新款<span class=H>小米</span>红米Note 12 5G智能<span class=H>手机</span>全网通小金刚三星oled屏幕<span class=H>小米</span>官方旗舰正品店官网note12R超级快充学生老人,724000306005,2人付款,广东 深圳
天喵手机城,778.00,MIUI/<span class=H>小米</span> Redmi K40 骁龙870红米<span class=H>手机</span>5G全网通全面屏120Hz高刷屏,707906957543,9人付款,广东 深圳
博星通讯,778.00,MIUI/<span class=H>小米</span> 11 青春版全网通5G骁龙780G官方旗舰<span class=H>手机</span><span class=H>小米</span>13轻薄机,718895430644,4人付款,广东 江门
岸越数码专营店,899.00,【新品上市/选红米充电宝】红米Redmi 12 5G<span class=H>手机</span>官方旗舰红米12官网正品note12新品<span class=H>小米</span><span class=H>手机</span>大屏redmi12店,765073595799,2人付款,广东 深圳
天下和数码专营店,1209.00,【新品现货】<span class=H>小米</span>/xiaomi civi 1s 5G全网通骁龙778G Plus新品官方正品拍照<span class=H>手机</span><span class=H>小米</span>CIVI,673591242430,11人付款,河南 郑州
华飞数码专营店,1048.00,MIUI/<span class=H>小米</span> 红米 Redmi Note 11E Pro 5G全网通 官网正品 6.67英寸高刷护眼屏 67W闪充 一亿像素 娱乐<span class=H>手机</span>,680487716122,8人付款,河南 郑州
123数码科技店,822.00,MIUI/<span class=H>小米</span> Redmi 12 5G<span class=H>手机</span> <span class=H>小米</span>12学生备用红外NFC 红米12<span class=H>手机</span>,734264851933,7人付款,广东 深圳
深圳正品手机店铺,428.00,MIUI/<span class=H>小米</span> REDMI 9A大电量屏幕游戏备用老年人redmi10a<span class=H>手机</span>红米8a,743324298867,24人付款,广东 深圳
众联伟创数码商城,586.00,MIUI/<span class=H>小米</span> Redmi 12C 全网通 <span class=H>手机</span>智能<span class=H>手机</span>,742550266572,0人付款,湖北 武汉
众联伟创数码商城,497.00,MIUI/<span class=H>小米</span> REDMI 9AMIUI/<span class=H>小米</span> Redmi 9A,752721443670,0人付款,湖北 武汉
武汉光大通讯,699.00,红米note12r MIUI/<span class=H>小米</span> Redmi Note 12R 双面玻璃红外遥控5G<span class=H>手机</span>,765934490244,11人付款,湖北 武汉
華达数码通讯,638.00,MIUI/<span class=H>小米</span> Redmi Note 11 5G<span class=H>手机</span>官方旗舰正品游戏红米note11pro,750536135503,2人付款,广东 珠海
苏宁易购官方旗舰店,749.00,【新品上市】<span class=H>小米</span>Redmi 13C 5G智能<span class=H>手机</span>天玑6100+性能芯5000mAh长续航官方旗舰店全新正品老年机学生机 2067,759130746334,5人付款,广东 深圳
壹品通数码,620.00,MIUI/<span class=H>小米</span> REDMI NOTE 10官方正品5G双模全网通Note10游戏<span class=H>手机</span>,669123904782,3人付款,广东 深圳
创宇嘉汇数码专营店,849.00,新品当天发!<span class=H>小米</span>note13 12+256GB 5G<span class=H>手机</span>1亿像素游戏学生红米note13<span class=H>小米</span>官方旗舰店官网正品红米note12 pro,742321857023,4人付款,广东 深圳
福乐淘数码专营店,968.00,现货当天发/新品<span class=H>小米</span>红米Note13 Pro<span class=H>手机</span> 16G运行2亿像素 1.5K高清直屏<span class=H>小米</span>官方旗舰店官网快充骁龙7S<span class=H>小米</span>14,741847481432,33人付款,广东 深圳
福乐淘数码专营店,998.00,现货当天发/<span class=H>小米</span>红米Note 12T Pro 12GB+512GB 5G<span class=H>手机</span>天玑8200-Ultra处理器 <span class=H>小米</span>官方旗舰正品店官网游戏学生,701226934580,4人付款,广东 深圳
大财精品数码小店,650.00,MIUI/<span class=H>小米</span> Redmi K40/s/Pro骁龙870侧边指纹5G全网通智能2<span class=H>手机</span>,744931228821,7人付款,广东 深圳
礼物宝数码商城,895.00,<span class=H>小米</span>老年机note12R 超长待机旗舰5G大字大屏大声音老年人智能<span class=H>手机</span>,743655774996,10人付款,上海
华宏优品数码,1399.00,MIUI/<span class=H>小米</span> 11 5G官方旗舰骁龙888曲面屏2K分辨率拍照游戏商务<span class=H>手机</span>,736392879228,52人付款,北京
Xiaomi 小米手机商城,928.00,MIUI/<span class=H>小米</span> Xiaomi Civi 1S轻薄5G<span class=H>小米</span>CIVI2智能美颜拍照旗舰<span class=H>手机</span>,731636605516,9人付款,广东 深圳
盛科数码,980.00,MIUI/<span class=H>小米</span> 11 青春版全网通5G骁龙780G<span class=H>手机</span>青春轻薄<span class=H>手机</span>,727784219979,4人付款,浙江 杭州
福乐淘数码专营店,998.00,【分期免息】 红米note12Turbo红米note<span class=H>小米</span><span class=H>手机</span><span class=H>小米</span>官方旗舰店官网新品正品note11 12tpro千元学生机老人机,685227607903,11人付款,广东 深圳
东鑫瑞数码专营店,819.00,分期免息/当天发 <span class=H>小米</span>红米Note12 Turbo 16+1TB 5G<span class=H>手机</span>官方旗舰店<span class=H>小米</span>官网新品旗舰<span class=H>小米</span>红米note12tpro/13s,689919711190,3人付款,广东 深圳
领维数码,889.00,MIUI/<span class=H>小米</span> Redmi K20 Pro 尊享版正品旗舰<span class=H>手机</span>K20骁龙855游戏拍照,731604604197,2人付款,江苏 徐州
彬胜数码,620.00,MIUI/<span class=H>小米</span> Redmi K20 红米K20pro 尊享版 原装正品屏幕指纹高刷,748301239587,6人付款,广东 深圳
TMA数码官换正品,1498.00,MIUI/<span class=H>小米</span> xiaomi 12 全网通5G正品全面屏游戏智能曲面拍照<span class=H>手机</span>,767884819076,3人付款,浙江 杭州
TMA数码官换正品,1030.00,MIUI/<span class=H>小米</span> 10双模5G骁龙865曲屏拍照立体声游戏旗舰官方正品<span class=H>手机</span>,767056705239,3人付款,浙江 杭州
福和数码科技,639.00,MIUI/<span class=H>小米</span> Redmi note 11 Pro+红米note11Tpro<span class=H>手机</span>5G官网旗舰正12,663472708987,3人付款,广东 深圳
上海鸿鹄林数码,1159.00,MIUI/<span class=H>小米</span> Redmi K40S红米k40s<span class=H>手机</span>5G骁龙k40官方旗舰正品k60,715831546823,54人付款,广东 深圳
天喵数码,1278.00,MIUI/<span class=H>小米</span> Redmi K50 至尊版骁龙8+官方旗舰5G游戏拍照<span class=H>手机</span>k60,749772548966,8人付款,广东 深圳
天喵手机城,598.00,MIUI/<span class=H>小米</span> Redmi K30 至尊纪念版 PRO骁龙865官方5G<span class=H>手机</span> 红米K30S,641317388072,5人付款,广东 深圳
oksj数码旗舰店,1099.00,【24期免息送碎屏保】<span class=H>小米</span>Redmi红米Note13 5G新款<span class=H>手机</span>官方旗舰店正品红米note13官网<span class=H>小米</span>note13pro+老人<span class=H>手机</span>,658608552850,10人付款,广东 深圳
Xiaomi 小米手机商城,1128.00,MIUI/<span class=H>小米</span> Redmi K60E 骁龙8+芯片智能新款2K直面屏 竞速<span class=H>手机</span> K60,742088319733,3人付款,广东 深圳
博星通讯,748.00,MIUI/<span class=H>小米</span> Redmi K30 至尊纪念版新5G官方旗舰正品拍照游戏50<span class=H>手机</span>,640593265118,10人付款,广东 江门
123数码科技店,625.00,新款 红米12R 5G<span class=H>手机</span> Redmi12R官网全新未拆 MIUI/<span class=H>小米</span> Redmi 12C,765525724816,0人付款,广东 深圳
卓越数码668,1158.00,MIUI/<span class=H>小米</span> Redmi K50 天玑8100 6.67英寸 电竞版5G红米K50pro<span class=H>手机</span>,751142403422,1人付款,广东 深圳
精品老年手机卖场,1239.00,<span class=H>小米</span>5G老年机 红米Note11全网通E大字大声长待机高端智能老人<span class=H>手机</span>,677167736797,16人付款,浙江 杭州
小野优品,1299.00,【红米k40游戏】MIUI/<span class=H>小米</span> Redmi K40游戏增强版天玑1200带升降键,709721479321,30人付款,江苏 常州
华飞数码专营店,1268.00,<span class=H>小米</span>11 青春版 轻薄5G<span class=H>手机</span>  骁龙780G 正品 游戏<span class=H>手机</span> AI三摄<span class=H>小米</span><span class=H>手机</span>11,641140340741,6人付款,上海
小米家,1270.00,正品MIUI/<span class=H>小米</span> Redmi K60E 5G游戏<span class=H>手机</span>K60官方旗舰正品红米k60Pro,748603938311,37人付款,福建 厦门
华飞数码专营店,1788.00,MIUI/<span class=H>小米</span> 红米 Redmi K50 5G全网通 旗舰店官方正品 6.67英寸三星2K直屏 67W闪充 5500mAh大电池 NFC<span class=H>手机</span>,677871957610,2人付款,上海
小野优品,799.00,MIUI/<span class=H>小米</span> Xiaomi MIX 2S全面屏骁龙845双摄无线充智能机正品<span class=H>手机</span>,576269271729,5人付款,江苏 常州
深圳正品手机店铺,458.00,MIUI/小米 REDMI 10A红米9A八核大电量屏幕老人学生备用智能手机,743096324565,94人付款,广东 深圳
优品电子数码企业店铺,369.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米10a,760768829364,13人付款,广东 深圳
优品电子数码企业店铺,439.00,MIUI/小米 REDMI 10A八核大电量屏幕老人学生智能手机正品红米9A,760844851035,17人付款,广东 深圳
卓越数码668,678.00,MIUI/<span class=H>小米</span> Redmi Note 11 5G红米note10 11Tpro+5G系列正品现货12,702507031037,4人付款,广东 深圳
诚亨通讯智能手机专家,663.00,红米13C MIUI/<span class=H>小米</span> Redmi 13C 5G官方正品新<span class=H>手机</span>大电量老人学生,763890206112,1人付款,广东 深圳
汇城通讯,1229.00,速发MIUI/<span class=H>小米</span> Redmi K50 Pro<span class=H>手机</span>官方正品至尊版K60正品红米k50,730740607897,16人付款,广东 深圳
通达通讯数码,1098.00,顺丰MIUI/<span class=H>小米</span> Redmi Note 12 Turbo 5G<span class=H>手机</span>官方旗舰红米note12T,756328338048,11人付款,广东 深圳
爱亿通信,1040.00,MIUI/<span class=H>小米</span> xiaomi 12原装米12X<span class=H>手机</span><span class=H>小米</span>12PRO正品骁龙8曲面小屏,724160764245,25人付款,广东 深圳
林掌柜手机零售批发手机配件,970.00,MIUI/<span class=H>小米</span> 10 游戏工作室解BL面具ROOT定位EDXP框架LSP权限<span class=H>手机</span>,714186499660,12人付款,广东 惠州
oksj数码旗舰店,999.00,分期免息送碎屏保<span class=H>小米</span>Redmi红米Note13新款5G<span class=H>手机</span>官方旗舰店官网正品红米note13pro+新款12tpro学生老人<span class=H>手机</span>,672408570259,1人付款,广东 深圳
睿信数码,900.00,MIUI/<span class=H>小米</span> Redmi Note 11T Pro 天玑8100全网通5G Pro+智能<span class=H>手机</span>,728820987637,2人付款,广东 深圳
鸿凯数码专营店,869.00,【现货速发】<span class=H>小米</span>Redmi红米Note11(5G全网通<span class=H>手机</span> 天玑810处理器33W快充大屏游戏拍照智能<span class=H>手机</span>,659772941746,1人付款,广东 深圳
天下和数码专营店,509.00,【现货速发】<span class=H>小米</span>红米/Redmi 10A 4G老人学生全新原封备用智能<span class=H>手机</span>5000毫安电池直降红米9A Redmi 8A,671471545763,20人付款,河南 郑州
布丁数码手机,599.00,红米12C MIUI/<span class=H>小米</span> Redmi 12C <span class=H>手机</span>高性价比,749891825332,100+人付款,辽宁 大连
优品行货数码店,475.00,现货MIUI/<span class=H>小米</span> REDMI 9A<span class=H>手机</span> 红米9A<span class=H>手机</span>大电量智能老人<span class=H>手机</span>9a10a,697195333169,0人付款,广东 深圳
壹品通数码,693.00,MIUI/<span class=H>小米</span> Redmi Note 12 5G旗舰官方正品红米note12智能游戏<span class=H>手机</span>,714069482741,1人付款,广东 深圳
三际数码官方旗舰店,1199.00,现货速发送碎屏宝MIUI/<span class=H>小米</span> Redmi Note 13 5G新款<span class=H>手机</span>官方旗舰店官网正品红米note13系列Redmi note13智能机,738969645837,49人付款,山东 济南
小野优品,1049.00,MIUI/<span class=H>小米</span> Redmi K20 Pro尊享版 全面屏红米30大电池商务正品<span class=H>手机</span>,709320565710,16人付款,江苏 常州
鸿威通讯商城,1378.00,新品MIUI/<span class=H>小米</span> Redmi Note 13 Pro全网通5G红米note13pro智能<span class=H>手机</span>,741122321180,30人付款,上海
Xiaomi 小米手机商城,708.00,MIUI/<span class=H>小米</span> Redmi K40 5G 红米K40Pro智能拍照游戏骁龙,712899618542,23人付款,广东 深圳
亿诺优品数码,1399.00,MIUI/<span class=H>小米</span> 11 5G官方旗舰骁龙888曲面屏2K分辨率拍照游戏商务<span class=H>手机</span>,725067025248,48人付款,北京
惠至安数码专营店,699.00,【新款现货】红米<span class=H>小米</span>Note 12T Pro  天玑8200-Ultra芯片12+512GB 5G<span class=H>手机</span> <span class=H>小米</span>官方旗舰正品店官网学生note12,714323475255,14人付款,广东 深圳
卓越数码668,868.00,MIUI/<span class=H>小米</span> Redmi note11Pro 5G<span class=H>手机</span>天玑920闪充67w红米note11pro+,702040693870,11人付款,广东 深圳
翔泰世纪通讯,1255.00,MIUI/<span class=H>小米</span> Redmi Note 12 Turbo 红米note12T Pro 5g官方旗舰<span class=H>手机</span>,749356070807,52人付款,广东 深圳
小米优品商城,1008.00,新品 MIUI/<span class=H>小米</span> Redmi K50 5G<span class=H>手机</span>官方旗舰正品红米K50Pro,688987574927,3人付款,广东 深圳
精品老年手机卖场,1179.00,新品<span class=H>小米</span>5G中老年人智能机Redmi 12大字全网通5G简单一键拨号语音,737819364917,1人付款,浙江 杭州
小沛优品,878.00,MIUI/<span class=H>小米</span> Redmi K30S 至尊纪念版5G<span class=H>手机</span>官方旗舰144高刷屏K30Pro,724016851750,3人付款,江苏 徐州
天喵手机城,800.00,MIUI/<span class=H>小米</span> Redmi K40S 骁龙870双模5G红米k40s高刷全屏幕直屏<span class=H>手机</span>,731962235358,7人付款,广东 深圳
彬胜数码,920.00,MIUI/<span class=H>小米</span> Redmi K50红米K50Pro 至尊版 游戏增强版高性能备用,748138725456,13人付款,广东 深圳
启能数码专营店,1198.00,【送20W电源】<span class=H>小米</span> Civi 1S 骁龙778G Plus 120Hz曲面原色屏 双扬声器 自拍美颜<span class=H>手机</span>,712631439344,2人付款,北京
小沛优品,748.00,MIUI/<span class=H>小米</span> Redmi K30 Pro变焦版5G<span class=H>手机</span>红米K30S至尊纪念官方旗舰,723661933103,10人付款,江苏 徐州
博星通讯,838.00,MIUI/<span class=H>小米</span> Redmi note 11 Pro+5G红米note11Epro游戏11Tpro<span class=H>手机</span>12,670595937204,29人付款,广东 江门
汇城通讯,880.00,速发MIUI/<span class=H>小米</span> Redmi Note 11T Pro官方智能<span class=H>手机</span>红米note11tpro+,713348259623,60人付款,广东 深圳
博星通讯,688.00,Xiaomi/<span class=H>小米</span> Redmi K20 Pro红米k20pro官方旗舰红米k30<span class=H>手机</span>尊享版,627378227717,2人付款,广东 江门
小米家,1450.00,新品MIUI/<span class=H>小米</span> Redmi K60游戏拍照5G<span class=H>手机</span>k60E官方正品红米k60pro,748744671195,15人付款,福建 福州
壹诺通讯,958.00,MIUI/<span class=H>小米</span> Redmi Note 12 Pro官方旗舰5G网红米note12pro智能<span class=H>手机</span>,713999807815,8人付款,广东 深圳
东胜科技商城,1238.00,新品MIUI/<span class=H>小米</span> Redmi Note 12T Pro<span class=H>手机</span>5G智能机note12tpro快充,724803967598,17人付款,四川 成都
小沛优品,599.00,MIUI/<span class=H>小米</span> Redmi K20 Pro 尊享版旗舰正品<span class=H>手机</span>红米K20骁龙855游戏,731997737994,2人付款,江苏 徐州
美忆通讯,998.00,MIUI/<span class=H>小米</span> Xiaomi 10 Pro至尊版全网通10s骁龙865<span class=H>手机</span>旗舰11pro,730786277264,20人付款,广东 深圳
壹诺通讯,900.00,MIUI/<span class=H>小米</span> MIX 3官方正品6.39英寸滑盖骁龙845陶瓷旗舰<span class=H>小米</span>MIX3,706549678897,3人付款,广东 深圳
优品特惠数码,238.00,MIUI/<span class=H>小米</span> 红米note4红外遥控全网通学生老人指纹识别工作室<span class=H>手机</span>,694522436989,1人付款,广东 深圳
国行企业店,955.00,5G<span class=H>小米</span>老年机Note11R官方高端智能老人机大字大声正品旗舰长待机,702980718812,2人付款,浙江 杭州
华通3C数码科技,980.00,MIUI/<span class=H>小米</span> 11 青春版全网通5G骁龙780G<span class=H>手机</span><span class=H>小米</span>10青春轻薄机,768563150945,12人付款,广东 深圳
俊业通讯,1040.00,MIUI/<span class=H>小米</span> xiaomi 12原装米12X<span class=H>手机</span><span class=H>小米</span>12PRO正品骁龙8曲面小屏,748139141335,7人付款,广东 深圳
岸越数码专营店,839.00,新品【现货速发】Redmi Note 10 5G<span class=H>手机</span>红米note10大电量智能学生<span class=H>小米</span>官方旗舰官网同款正品xiaomi分期9pro店,765213914665,7人付款,广东 深圳
小野优品,999.00,MIUI/<span class=H>小米</span> 10曲面屏5g双卡全网通骁龙865八核1亿像素智能正品<span class=H>手机</span>,640662202370,47人付款,江苏 常州
Xiaomi 小米手机商城,708.00,MIUI/<span class=H>小米</span> Xiaomi CC9 Pro官方旗舰5摄1亿像素<span class=H>小米</span>cc9尊享版新手,710103230318,3人付款,广东 深圳
華达数码通讯,968.00,新品MIUI/<span class=H>小米</span> Redmi Note 12 Pro+官方正品旗舰5G<span class=H>手机</span>note12pro,745965109874,3人付款,广东 珠海
深圳正品手机店铺,458.00,MIUI/小米 REDMI 10A红米9A八核大电量屏幕老人学生备用智能手机,743096324565,94人付款,广东 深圳
优品电子数码企业店铺,369.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米10a,760768829364,13人付款,广东 深圳
优品电子数码企业店铺,439.00,MIUI/小米 REDMI 10A八核大电量屏幕老人学生智能手机正品红米9A,760844851035,17人付款,广东 深圳
卓越数码手机,929.00,【现货速发】MIUI/<span class=H>小米</span> Redmi Note 13 5G新旗舰智能<span class=H>手机</span>正品,747186165093,6人付款,广东 深圳
鲁信数码手机店,1198.00,新款MIUI/<span class=H>小米</span> 11 青春版5G<span class=H>手机</span>骁龙780G官方正品旗舰现货全网通,709456993026,24人付款,河南 郑州
正品通讯,999.00,MIUI/<span class=H>小米</span> Redmi 12C,766853061580,78人付款,北京
上海鸿鹄林数码,725.00,新品 MIUI/<span class=H>小米</span> Redmi Note 12 5G<span class=H>手机</span>官方正品红米note 12Pro,746874831628,1人付款,广东 深圳
小野优品,779.00,MIUI/<span class=H>小米</span> Xiaomi 9透明尊享骁龙855 无线充老人智能直播正品<span class=H>手机</span>,600080216230,5人付款,江苏 常州
鸿威通讯商城,1728.00,现货 MIUI/<span class=H>小米</span> Redmi K60E 5G<span class=H>小米</span><span class=H>手机</span>官方旗舰正品红米k60,709351790840,41人付款,上海
米良数码优品,1000.00,现货速发MIUI/<span class=H>小米</span> Redmi K50红米k50Pro旗舰<span class=H>手机</span>智能5G正品双卡,709000320568,20人付款,广东 深圳
上海立信数码,1405.00,现货速发MIUI/<span class=H>小米</span> Redmi Note 12T Pro红米NOTE12TPRO<span class=H>手机</span>5G新品,721412306472,14人付款,广东 深圳
礼物宝数码商城,779.00,<span class=H>小米</span>老人机 红米10A老年智能<span class=H>手机</span>大字大屏幕大声音超长待机全网通,687664036066,1人付款,上海
鸿威通讯商城,2328.00,现货 MIUI/<span class=H>小米</span> Redmi K70 红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>官方旗舰新款红米K70,752734550898,34人付款,上海
鸿威通讯商城,1808.00,现货 MIUI/<span class=H>小米</span> Redmi K70E红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>官方旗舰红米K70E,752772768045,5人付款,上海
壹品通数码,1340.00,MIUI/<span class=H>小米</span> Redmi K50官方正品旗舰2K屏幕智能游戏5g红米K5<span class=H>手机</span>,713480774694,3人付款,广东 深圳
新信宏数码专营店,998.00,【全新未拆封未激活 官方质保一年】xiaomi/<span class=H>小米</span>红米Redmi Note 9 Pro <span class=H>手机</span> 红米note9 pro5G全网通note9 4G,632111980067,10人付款,广东 深圳
同迅数码专营店,1619.00,<span class=H>小米</span>/红米Redmi Note12 Pro极速版新品<span class=H>手机</span>骁龙778G旗舰<span class=H>小米</span>官方旗舰店官网官方正品智能,695675560951,1人付款,辽宁 大连
精品老年手机卖场,958.00,新品上市 <span class=H>小米</span>/红米Note 11R大电量大字大声智能老年<span class=H>手机</span>官方旗舰,695358193088,7人付款,浙江 杭州
小米家,1060.00,MIUI/<span class=H>小米</span> Redmi K50,749104641198,14人付款,福建 福州
东信通讯数码城,328.00,MIUI/<span class=H>小米</span> Redmi 9A全网通双卡双待支持高清通话全面屏8A学生备用,645320442078,4人付款,广东 深圳
智信数码长沙实体店,499.00,官方正品MIUI/<span class=H>小米</span> REDMI 10A<span class=H>小米</span>红米<span class=H>手机</span>Redmi 10A 5000m老人机,671304229752,2人付款,湖南 长沙
三际数码官方旗舰店,599.00,现货送碎屏宝]xiaom Redmi 12C红米新品<span class=H>手机</span>官方旗舰店官网大电池智能备用机学生老年机<span class=H>小米</span>红米12C/10A,695762084187,1人付款,山东 济南
华飞数码专营店,688.00,MIUI/<span class=H>小米</span> 红米 Redmi Note12R 智能游戏拍照5G红米<span class=H>手机</span>5000mAh大电池 第二代骁龙4芯片,733699646445,2人付款,河南 郑州
承虹通讯,663.00,新品上市 MIUI/<span class=H>小米</span> Redmi 13C 5G<span class=H>手机</span>红米13c学生老年备用机老人,763893966414,1人付款,广东 深圳
壹品购数码店,485.00,现货MIUI/<span class=H>小米</span> REDMI 9A红米9a新<span class=H>手机</span>note9 8a 9pro 10A,654496374111,0人付款,广东 深圳
同迅数码专营店,818.00,新品【现货速发】红米Note 12 5G<span class=H>手机</span><span class=H>小米</span>官方旗舰店官网同款正品redmi系列 红米note12 note11,688994375576,13人付款,辽宁 大连
城天数码,530.00,MIUI/<span class=H>小米</span> REDMI NOTE 10双卡红米note10Pro智能拍照老人学生<span class=H>手机</span>,753021520628,4人付款,广东 深圳
成都长庚通讯,1029.00,红米note13现货分期付款MIUI/<span class=H>小米</span> Redmi Note 13 5G官方正品<span class=H>手机</span>,741934420196,1人付款,四川 成都
苏宁易购官方旗舰店,1699.00,【至高优惠200元 晒单享30元红包】Redmi Note 13 Pro<span class=H>手机</span>红米2亿像素note<span class=H>手机</span><span class=H>小米</span>官方旗舰店官网<span class=H>小米</span>note13,739210227249,3人付款,江苏 南京
上海立信数码,1350.00,MIUI/<span class=H>小米</span> Redmi Note 12 Turbo 5G游戏<span class=H>手机</span>官方正品学生,739173644667,22人付款,广东 深圳
华威华威,818.00,<span class=H>小米</span>红米 Note12TPro 12GB+512GB新品<span class=H>小米</span>5G<span class=H>手机</span>智能游戏学生老人,725947643250,100+人付款,广东 深圳
华优数码,1380.00,MIUI/<span class=H>小米</span> 11 5G<span class=H>手机</span> 骁龙888 曲面屏<span class=H>手机</span> 包邮促销,766894862330,16人付款,浙江 杭州
苏宁易购官方旗舰店,2258.00,16+256G 21??元】Redmi K60<span class=H>手机</span>红米k60红米<span class=H>小米</span><span class=H>手机</span>官方旗舰店官网redmik60骁龙游戏<span class=H>手机</span>【2004】,724004350606,22人付款,北京
佰分购旗舰店,899.00,【购机立享 赠原厂碎屏保】红米Redmi 12 5G<span class=H>手机</span>官方旗舰店红米12官网正品note12新品<span class=H>小米</span><span class=H>手机</span>大屏redmi12,733249677285,4人付款,广东 深圳
惠选数码通讯,1129.00,<span class=H>小米</span><span class=H>手机</span>红米Redmi K70 Pro智能<span class=H>手机</span>曲面屏5G全网通官网旗舰<span class=H>手机</span>,768493528009,17人付款,广东 深圳
天喵数码,1078.00,新品 MIUI/<span class=H>小米</span> Redmi K50 Pro 5G<span class=H>手机</span>官方旗舰正品红米K50,743864332246,2人付款,广东 深圳
鼎拓数码优品,870.00,MIUI/<span class=H>小米</span> Redmi Note 11TPro+红米note11tpro正品5G<span class=H>手机</span>天玑8100,692206912856,4人付款,广东 深圳
中国移动手机官方旗舰店,1499.00,【顺丰发货】Redmi红米Note12 Turbo<span class=H>手机</span>红米note12 turbo<span class=H>小米</span>官方旗舰店官网新品正品红米<span class=H>手机</span>note12turbo,709961084834,10人付款,广东 广州
天下和数码专营店,1499.00,【现货速发】<span class=H>小米</span>红米/Redmi K40S 骁龙870 VC散热智能游戏5g<span class=H>手机</span><span class=H>小米</span>官方官网正品红米k50 Pro,670551989298,4人付款,河南 郑州
神机汇数码专营店,1270.00,新品上市 MIUI/<span class=H>小米</span> Redmi Note 12T Pro新款5G<span class=H>手机</span>官方旗舰店note12tpro官网正品红米<span class=H>手机</span>,726239630021,1人付款,上海
博星通讯,788.00,MIUI/<span class=H>小米</span> Redmi K30 Pro 5G变焦版 骁龙865官方旗舰红米k40<span class=H>手机</span>,712325710738,13人付款,广东 茂名
鲁信数码手机店,1948.00,新品现货MIUI/<span class=H>小米</span> Redmi K60 红米K60全网通5G<span class=H>手机</span>官方正品旗舰,695816398149,52人付款,河南 郑州
领荐数码,1098.00,MIUI/<span class=H>小米</span> Xiaomi 12X<span class=H>手机</span>5G小屏正品旗舰高刷12Pro商务游戏12SU,754776893680,3人付款,江苏 徐州
鲁信数码手机店,1258.00,MIUI/<span class=H>小米</span> Redmi Note 11T Pro+红米note11tpro+旗舰<span class=H>手机</span>5G正品店,675823747886,87人付款,河南 郑州
众联伟创数码商城,877.00,MIUI/<span class=H>小米</span> Redmi Note 11 5G智能<span class=H>手机</span>,742111272317,3人付款,湖北 武汉
莫拉克数码专营店,1199.00,全新原封未激活Xiaomi/<span class=H>小米</span> <span class=H>小米</span>11青春活力版新品5G全网通<span class=H>小米</span>官方正品<span class=H>小米</span><span class=H>手机</span>11活力版<span class=H>小米</span>11pro学生,665755480320,4人付款,浙江 杭州
小沛优品,768.00,MIUI/<span class=H>小米</span> Redmi K30 至尊纪念版 K30Pro5G<span class=H>手机</span>红米K30S官方旗舰,724020867651,5人付款,江苏 徐州
小沛优品,1289.00,新品MIUI/<span class=H>小米</span> Redmi K50正品旗舰<span class=H>手机</span>电竞版5G官方至尊游戏K60,710159724227,6人付款,江苏 徐州
深圳正品手机店铺,458.00,MIUI/小米 REDMI 10A红米9A八核大电量屏幕老人学生备用智能手机,743096324565,94人付款,广东 深圳
优品电子数码企业店铺,369.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米10a,760768829364,13人付款,广东 深圳
优品电子数码企业店铺,439.00,MIUI/小米 REDMI 10A八核大电量屏幕老人学生智能手机正品红米9A,760844851035,17人付款,广东 深圳
同迅数码专营店,948.00,新品【现货速发】<span class=H>小米</span>Redmi Note13 5G<span class=H>手机</span>官方旗舰店官网同款新品全新正品红米note13系列Pro+,739071018966,25人付款,辽宁 大连
享机惠数码店,2599.00,MIUI/<span class=H>小米</span> Redmi K70 正品5G<span class=H>手机</span>【正品保障】,768445066563,81人付款,北京
上海鸿鹄林数码,1009.00,MIUI/<span class=H>小米</span> Redmi K40  5g全网通骁龙870处理器旗舰智能红米<span class=H>手机</span>,714152503974,44人付款,广东 深圳
这家店通讯,390.00,MIUI/<span class=H>小米</span> 6 全网通学生游戏拍照工作室可root 智能工作室<span class=H>手机</span>,731844005954,2人付款,广东 深圳
天下和数码专营店,1099.00,【全新正品 官方质保】 Redmi/红米10X Pro 5G天玑820智能游戏学生<span class=H>手机</span>redmi<span class=H>小米</span>官方正品,660028000109,3人付款,河南 郑州
魅立数码专营店,999.00,现货速发【赠碎屏险】<span class=H>小米</span> Redmi Note 13 5G红米<span class=H>手机</span>官方正品旗舰店<span class=H>小米</span>note13红米新品<span class=H>手机</span>note13,738524432201,4人付款,广东 深圳
